university_id,university_name,year,world_rank,national_rank,overall_score,country,region,city,university_type,Academic Reputation Score,Employer Reputation Score,citations_score,publications_count,Citations_Count,Citations per Faculty Score,research_output_score,research_productivity_index,subject_field,total_students,international_students_count,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,Enrollment,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio,Teaching,Research Environment,Research Quality,international_student_percentage,global_ranking_score,research_impact_score,academic_reputation_score
U0231,Cairo University,2024,452.0,1.0,29.9,Egypt,Africa,Giza,Public,43.7,33.2,,378.0,541.0,2.8,100.0,68.88,General,202915.0,5%,11.924,0.0001,60:40:00,60.0,40.0,Undergraduate & Postgraduate,-1.0,1062.7142857142858,7,818.0,31.52378571428571,13.071428571428571,719.5,,25.0,18.5,59.9,5,54.72,52.17,43.7
U0232,Tilburg University,2024,502.0,13.0,29.9,Netherlands,Europe,Tilburg,Public,15.2,33.4,23.6,760.0,460.0,44.2,100.0,87.96,"Psychology,History, Philosophy & Theology,Languages, Literature & Linguistics,Computer Science,Accounting & Finance,Education,Other Health,Law,Business & Management,Communication & Media Studies,Economics & Econometrics,Sociology,Data Science",13225.0,21%,745,0.0563,51:49:00,51.0,49.0,Undergraduate & Postgraduate,-1.0,116.22222222222224,9,48.0,67.17744444444445,47.4,271.0,,32.8,44.9,80.1,21,49.7,62.4,15.2
U0233,Amirkabir University of Technology,2024,689.0,6.0,29.5,"Iran, Islamic Republic of",Asia,Tehran,Public,4.1,33.4,,396.0,898.0,99.8,100.0,69.78,General,9859.0,3%,525,0.0533,35 : 65,35.0,65.0,Undergraduate & Postgraduate,-1.0,553.5,6,325.0,44.60775,8.5,818.1666666666666,,34.8,33.7,77.0,3,30.92,90.97,4.1
U0234,Tufts University,2024,154.0,66.0,29.4,United States,North America,Medford,Private,18.1,5.3,83.9,272.0,151.0,42.9,100.0,63.59,"Other Health,Business & Management,Veterinary Science,Geography,Medicine & Dentistry,Mechanical & Aerospace Engineering,Sociology,Computer Science,General Engineering,Psychology,Chemical Engineering,Architecture,Chemistry,Electrical & Electronic Engineering,Archaeology,Mathematics & Statistics,History, Philosophy & Theology,Physics & Astronomy,Education,Languages, Literature & Linguistics,Biological Sciences,Communication & Media Studies,Art, Performing Arts & Design,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Law,Politics & International Studies (incl Development Studies),Agriculture & Forestry",11611.0,16%,"1,459",0.1257,57:43:00,57.0,43.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,51.5,35.0,87.5,16,84.64,73.94,18.1
U0235,Flinders University,2024,493.0,18.0,29.2,Australia,Oceania,Adelaide,Public,13.3,6.7,20.3,511.0,541.0,42.6,100.0,75.52,"Psychology,Mathematics & Statistics,Accounting & Finance,Medicine & Dentistry,Agriculture & Forestry,Law,Electrical & Electronic Engineering,General Engineering,Economics & Econometrics,Sociology,Languages, Literature & Linguistics,Biological Sciences,Archaeology,Sport Science,Computer Science,Education,Communication & Media Studies,Business & Management,Physics & Astronomy,Geography,Other Health,Chemistry,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Civil Engineering,History, Philosophy & Theology",17422.0,33%,932,0.0535,66:34:00,66.0,34.0,Undergraduate & Postgraduate,-1.0,250.1428571428572,21,54.0,57.36819047619048,33.990476190476194,519.8125,,29.2,35.4,78.4,33,50.6,61.1,13.3
U0236,University of Luxembourg,2024,999.0,999.0,29.1,Luxembourg,Unknown,Esch-sur-Alzette,Unknown,9.1,4.9,,,0.0,28.6,,50.0,General,5599.0,49%,0,0.0,53:47:00,53.0,47.0,Undergraduate & Postgraduate,-1.0,243.0,1,243.0,56.048,9.1,,,39.6,39.4,78.1,49,0.0,62.49,9.1
U0237,Mahidol University,2024,471.0,1.0,29.0,Thailand,Asia,Nakhon Pathom,Public,42.4,30.3,20.9,424.0,898.0,4.7,100.0,71.18,"Mathematics & Statistics,Education,Geology, Environmental, Earth & Marine Sciences,Chemistry,Electrical & Electronic Engineering,Medicine & Dentistry,Other Health,Sociology,Economics & Econometrics,Physics & Astronomy,Civil Engineering,Veterinary Science,Politics & International Studies (incl Development Studies),Biological Sciences,General Engineering,Sport Science,Communication & Media Studies,Computer Science,Geography,History, Philosophy & Theology,Accounting & Finance,Languages, Literature & Linguistics,Chemical Engineering,Business & Management,Art, Performing Arts & Design,Psychology,Mechanical & Aerospace Engineering",28790.0,5%,"3,850",0.1337,64:36:00,64.0,36.0,Undergraduate & Postgraduate,-1.0,1271.3,10,612.0,27.2866,24.82,732.25,,39.3,25.0,46.3,5,52.81,46.06,42.4
U0238,Nankai University,2024,337.0,21.0,28.6,China (Mainland),Asia,Tianjin,Public,21.1,8.6,,252.0,405.0,73.9,100.0,62.59,General,31416.0,7%,2.846,0.0001,50:50,,,Undergraduate & Postgraduate,-1.0,328.4,35,12.0,56.53822857142857,28.66857142857143,574.8823529411765,12.0,48.8,31.4,85.3,7,66.27,80.61,21.1
U0239,Aix-Marseille University,2024,138.0,8.0,28.3,France,Europe,Marseille,Public,36.1,4.5,,87.0,139.0,26.5,100.0,54.35,General,72946.0,14%,4.069,0.0001,60:40:00,60.0,40.0,Undergraduate & Postgraduate,-1.0,373.0,9,58.0,54.703833333333336,38.41111111111111,207.0,,43.0,27.2,71.9,14,86.24,61.65,36.1
U0240,Belarusian State University,2024,999.0,999.0,28.3,Belarus,Europe,Minsk,Public,26.6,42.5,,,0.0,1.3,100.0,50.0,General,23030.0,19%,"4,173",0.1812,62:38:00,62.0,38.0,Undergraduate & Postgraduate,-1.0,1476.0,1,1476.0,23.1835,26.6,,,25.5,11.5,17.0,19,0.0,51.57,26.6
U0241,Concordia University,2024,719.0,24.0,28.3,Canada,North America,Montreal,Public,15.0,15.2,,605.0,1001.0,23.7,100.0,80.22,General,36749.0,34%,"2,282",0.0621,50:50:00,50.0,50.0,Undergraduate & Postgraduate,-1.0,315.2173913043478,23,21.0,55.883456521739134,32.3,294.85714285714283,,25.7,29.3,66.2,34,27.91,60.53,15.0
U0242,National Taiwan University of Science and Technology (Taiwan Tech),2024,999.0,999.0,28.3,Taiwan,Asia,Taipei City,Public,27.1,37.8,19.4,,0.0,27.0,100.0,50.0,"Computer Science,Business & Management,Architecture,General Engineering,Languages, Literature & Linguistics,Civil Engineering,Art, Performing Arts & Design,Accounting & Finance,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering,Education",9221.0,19%,"1,005",0.109,30 : 70,30.0,70.0,Undergraduate & Postgraduate,-1.0,1021.181818181818,22,154.0,33.41943181818181,20.48181818181818,734.8571428571429,,33.2,36.9,63.8,19,0.0,54.68,27.1
U0243,South China University of Technology,2024,319.0,17.0,28.2,China (Mainland),Asia,Guangzhou,Public,12.5,4.2,,200.0,304.0,95.4,100.0,59.99,General,40449.0,6%,3.006,0.0001,38 : 62,38.0,62.0,Undergraduate & Postgraduate,-1.0,328.4,35,12.0,56.53822857142857,28.66857142857143,574.8823529411765,12.0,36.6,38.2,83.2,6,68.07,89.21,12.5
U0244,Xiamen University,2024,369.0,26.0,28.2,China (Mainland),Asia,Xiamen,Public,25.9,11.6,,246.0,898.0,65.3,100.0,62.29,General,44715.0,2%,3.106,0.0001,50:50,,,Undergraduate & Postgraduate,-1.0,328.4,35,12.0,56.53822857142857,28.66857142857143,574.8823529411765,12.0,38.0,33.5,83.7,2,63.05,77.17,25.9
U0245,HSE University,2024,999.0,999.0,28.0,Russia,Europe,Moscow,Public,27.3,31.9,,,0.0,1.9,100.0,50.0,General,34656.0,12%,2724,0.0786,50:50,,,Undergraduate & Postgraduate,-1.0,1185.0416666666667,24,95.0,29.87127083333333,13.9625,541.0,,34.4,44.0,57.3,12,0.0,51.81,27.3
U0246,Iowa State University,2024,177.0,69.0,27.9,United States,North America,Ames,Public,20.0,13.5,58.2,203.0,222.0,58.7,100.0,60.14,"Mechanical & Aerospace Engineering,History, Philosophy & Theology,Chemical Engineering,Accounting & Finance,Veterinary Science,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Architecture,Other Health,General Engineering,Psychology,Medicine & Dentistry,Sport Science,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Languages, Literature & Linguistics,Civil Engineering,Biological Sciences,Law,Business & Management,Sociology,Education,Art, Performing Arts & Design,Computer Science,Economics & Econometrics,Communication & Media Studies,Chemistry,Electrical & Electronic Engineering,Agriculture & Forestry",28591.0,8%,1.656,0.0001,46:54:00,46.0,54.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,39.5,34.5,69.3,8,82.33,75.12,20.0
U0247,Masaryk University,2024,571.0,2.0,27.9,Czech Republic,Europe,Brno,Public,23.2,32.2,,500.0,898.0,15.2,100.0,74.98,General,32789.0,23%,1.892,0.0001,62:38:00,62.0,38.0,Undergraduate & Postgraduate,-1.0,1151.7272727272727,11,459.0,29.91190909090909,13.754545454545456,587.6666666666666,,25.9,31.0,50.1,23,42.77,57.13,23.2
U0248,University of Granada,2024,318.0,6.0,27.8,Spain,Europe,Granada,Public,44.0,9.8,,251.0,200.0,23.3,100.0,62.54,General,55523.0,9%,2.682,0.0,59:41:00,59.0,41.0,Undergraduate & Postgraduate,-1.0,727.0,9,313.0,39.44405555555555,25.51111111111111,558.7142857142857,,28.5,26.6,65.7,9,68.17,60.37,44.0
U0249,Istanbul Technical University,2024,648.0,6.0,27.6,Turkey,Asia,Maslak-Istanbul,Public,24.2,60.4,48.9,587.0,405.0,13.3,100.0,79.32,"Mathematics & Statistics,Electrical & Electronic Engineering,Architecture,Other Health,Civil Engineering,Physics & Astronomy,Art, Performing Arts & Design,Business & Management,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Chemistry,Computer Science,General Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Accounting & Finance,Chemical Engineering",19055.0,14%,1.800,0.0001,42:58:00,42.0,58.0,Undergraduate & Postgraduate,-1.0,965.9,10,382.0,34.57495,16.61,499.5,,35.8,36.6,51.8,14,35.04,55.1,24.2
U0250,"University of California, Riverside",2024,245.0,87.0,27.6,United States,North America,Riverside,Public,17.5,7.0,78.3,328.0,200.0,59.9,100.0,66.38,"Economics & Econometrics,Mathematics & Statistics,Chemical Engineering,Chemistry,Languages, Literature & Linguistics,General Engineering,Sociology,History, Philosophy & Theology,Psychology,Other Health,Physics & Astronomy,Accounting & Finance,Agriculture & Forestry,Medicine & Dentistry,Communication & Media Studies,Biological Sciences,Education,Mechanical & Aerospace Engineering,Computer Science,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Business & Management,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies)",25670.0,14%,1.497,0.0001,53:47:00,53.0,47.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,35.9,35.4,85.7,14,75.5,79.62,17.5
U0251,University of the Philippines,2024,999.0,999.0,27.6,Philippines,Asia,Quezon City,Public,34.4,58.9,,,0.0,1.9,75.0,37.5,General,53676.0,0%,4.480,0.0001,59:41:00,59.0,41.0,Undergraduate & Postgraduate,-1.0,1347.25,4,1050.0,25.6985,21.65,,,25.4,15.3,38.7,0,0.0,41.81,34.4
U0252,University of Delhi,2024,726.0,7.0,27.4,India,Asia,New Delhi,Public,36.1,28.2,,569.0,1001.0,22.5,100.0,78.42,General,29532.0,1%,1.171,0.0,48:52:00,48.0,52.0,Undergraduate & Postgraduate,-1.0,783.3125,16,218.0,38.128875,14.1375,777.0,,40.4,24.2,39.0,1,27.21,60.05,36.1
U0253,University of Kansas,2024,224.0,83.0,27.2,United States,North America,Lawrence,Public,15.1,13.3,43.0,243.0,121.0,9.0,100.0,62.14,"History, Philosophy & Theology,Economics & Econometrics,Communication & Media Studies,Electrical & Electronic Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Psychology,Other Health,Agriculture & Forestry,Biological Sciences,Sport Science,Education,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Business & Management,Chemistry,General Engineering,Computer Science,Sociology,Civil Engineering,Accounting & Finance,Art, Performing Arts & Design,Law,Geography,Languages, Literature & Linguistics,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Architecture,Mathematics & Statistics",23410.0,7%,3.357,0.0001,53:47:00,53.0,47.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,42.7,25.9,73.1,7,77.61,52.2,15.1
U0254,Oxford Brookes University,2024,999.0,999.0,27.1,United Kingdom,Europe,Oxford,Public,28.9,29.7,,,0.0,8.4,75.0,37.5,General,13860.0,25%,"1,471",0.1061,58:42:00,58.0,42.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,25.1,21.1,62.5,25,0.0,44.41,28.9
U0255,James Cook University,2024,390.0,13.0,27.0,Australia,Oceania,Townsville,Public,15.4,8.7,,537.0,327.0,51.1,100.0,76.82,General,9759.0,9%,"2,940",0.3013,66:34:00,66.0,34.0,Undergraduate & Postgraduate,-1.0,250.1428571428572,21,54.0,57.36819047619048,33.990476190476194,519.8125,,28.3,30.9,79.6,9,60.94,71.49,15.4
U0256,Tomsk State University,2024,999.0,999.0,26.9,Russia,Europe,Tomsk,Public,23.1,10.9,,,0.0,5.1,100.0,50.0,General,7930.0,37%,"1,742",0.2197,50:50,,,Undergraduate & Postgraduate,-1.0,1185.0416666666667,24,95.0,29.87127083333333,13.9625,541.0,,49.2,40.0,31.8,37,0.0,53.09,23.1
U0257,Washington State University,2024,277.0,99.0,26.8,United States,North America,Pullman,Public,24.4,17.9,33.5,321.0,460.0,35.4,100.0,66.03,"Medicine & Dentistry,Geography,Agriculture & Forestry,Accounting & Finance,Chemistry,Civil Engineering,Architecture,Electrical & Electronic Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Psychology,Computer Science,Business & Management,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,General Engineering,History, Philosophy & Theology,Sport Science,Mechanical & Aerospace Engineering,Mathematics & Statistics,Archaeology,Sociology,Art, Performing Arts & Design,Education,Veterinary Science,Biological Sciences,Economics & Econometrics,Politics & International Studies (incl Development Studies),Communication & Media Studies,Other Health",28896.0,6%,1.935,0.0001,55:45:00,55.0,45.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,36.9,34.5,74.8,6,72.29,60.86,24.4
U0258,Graz University of Technology,2024,718.0,8.0,26.7,Austria,Europe,Graz,Public,14.5,11.0,,780.0,460.0,13.6,100.0,88.96,General,6660.0,24%,"1,427",0.2143,26 : 74,26.0,74.0,Undergraduate & Postgraduate,-1.0,395.6666666666667,3,119.0,51.20583333333333,30.266666666666666,317.0,,40.4,21.4,51.5,24,28.01,56.49,14.5
U0259,Novosibirsk State University,2024,595.0,4.0,26.7,Russia,Europe,Novosibirsk ,Public,27.5,14.4,70.5,509.0,541.0,12.6,100.0,75.42,"Languages, Literature & Linguistics,General Engineering,Sociology,Archaeology,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Education,Mathematics & Statistics,Chemical Engineering,Psychology,History, Philosophy & Theology,Accounting & Finance,Chemistry,Art, Performing Arts & Design,Civil Engineering,Physics & Astronomy,Economics & Econometrics,Agriculture & Forestry,Business & Management,Biological Sciences,Computer Science,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Law,Other Health,Communication & Media Studies",7264.0,20%,"1,218",0.1677,50:50,,,Undergraduate & Postgraduate,-1.0,1185.0416666666667,24,95.0,29.87127083333333,13.9625,541.0,,42.2,36.6,31.6,20,40.36,59.14,27.5
U0260,University of Limerick,2024,949.0,6.0,26.6,Ireland,Europe,Limerick,Public,17.5,29.1,,927.0,898.0,21.9,75.0,83.8,General,14640.0,15%,952,0.065,50:50:00,50.0,50.0,Undergraduate & Postgraduate,-1.0,484.2857142857143,7,231.0,47.20792857142857,23.4,544.0,,27.1,32.6,64.1,15,4.82,49.81,17.5
U0261,Anna University,2024,999.0,999.0,26.5,India,Asia,Chennai,Public,8.5,8.5,,,0.0,99.8,100.0,50.0,General,12824.0,1%,730,0.0569,41:59:00,41.0,59.0,Undergraduate & Postgraduate,-1.0,783.3125,16,218.0,38.128875,14.1375,777.0,,32.0,26.3,72.4,1,0.0,90.97,8.5
U0262,University of Trento,2024,479.0,25.0,26.3,Italy,Europe,Trento,Public,24.6,8.9,51.5,565.0,405.0,44.0,100.0,78.22,"Sociology,Business & Management,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Archaeology,Agriculture & Forestry,Mathematics & Statistics,History, Philosophy & Theology,Economics & Econometrics,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Physics & Astronomy,Biological Sciences,Sport Science,Computer Science,Accounting & Finance,Civil Engineering,Chemical Engineering,Psychology,Law,Architecture,Medicine & Dentistry",14100.0,7%,1.066,0.0001,51:49:00,51.0,49.0,Undergraduate & Postgraduate,-1.0,458.72222222222223,18,181.0,47.393,24.450000000000003,335.6666666666667,,29.3,34.8,80.5,7,52.01,67.9,24.6
U0263,Koç University,2024,999.0,999.0,26.2,Turkey,Asia,Istanbul,Private,22.4,47.3,79.2,,0.0,28.6,75.0,37.5,"Medicine & Dentistry,Politics & International Studies (incl Development Studies),General Engineering,Languages, Literature & Linguistics,Law,History, Philosophy & Theology,Business & Management,Psychology,Electrical & Electronic Engineering,Communication & Media Studies,Art, Performing Arts & Design,Other Health,Physics & Astronomy,Computer Science,Chemistry,Accounting & Finance,Mechanical & Aerospace Engineering,Archaeology,Chemical Engineering,Biological Sciences,Sociology,Economics & Econometrics,Mathematics & Statistics",6427.0,9%,560,0.0871,49:51:00,49.0,51.0,Undergraduate & Postgraduate,-1.0,965.9,10,382.0,34.57495,16.61,499.5,,31.8,40.5,68.9,9,0.0,57.28,22.4
U0264,Murdoch University,2024,870.0,25.0,26.2,Australia,Oceania,Murdoch,Public,7.3,5.3,49.6,856.0,1001.0,53.1,100.0,92.76,"Economics & Econometrics,Law,Biological Sciences,Education,Communication & Media Studies,Languages, Literature & Linguistics,Physics & Astronomy,Chemical Engineering,Chemistry,Sociology,Other Health,Sport Science,Art, Performing Arts & Design,General Engineering,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Psychology,Accounting & Finance,Mathematics & Statistics,Business & Management,Veterinary Science,Computer Science,Politics & International Studies (incl Development Studies),Agriculture & Forestry",14816.0,38%,613,0.0414,62:38:00,62.0,38.0,Undergraduate & Postgraduate,-1.0,250.1428571428572,21,54.0,57.36819047619048,33.990476190476194,519.8125,,23.2,29.6,81.4,38,12.75,71.16,7.3
U0265,National Taipei University of Technology,2024,999.0,999.0,26.2,Taiwan,Asia,Taipei City,Public,15.0,57.7,,,0.0,34.3,100.0,50.0,General,9868.0,10%,714,0.0724,28 : 72,28.0,72.0,Undergraduate & Postgraduate,-1.0,1021.181818181818,22,154.0,33.41943181818181,20.48181818181818,734.8571428571429,,27.3,25.0,35.8,10,0.0,64.77,15.0
U0266,National Taiwan Normal University,2024,846.0,14.0,26.2,Taiwan,Asia,Taipei City,Public,34.5,20.8,,848.0,673.0,5.9,100.0,92.36,General,10878.0,12%,1.374,0.0001,50:50,,,Undergraduate & Postgraduate,-1.0,1021.181818181818,22,154.0,33.41943181818181,20.48181818181818,734.8571428571429,,35.0,32.0,51.4,12,15.16,53.41,34.5
U0267,University of Stirling,2024,777.0,53.0,26.2,United Kingdom,Europe,Stirling,Public,11.5,10.2,42.0,969.0,460.0,34.7,100.0,98.4,"Accounting & Finance,Communication & Media Studies,Biological Sciences,History, Philosophy & Theology,Sport Science,Business & Management,Law,Education,Psychology,Geology, Environmental, Earth & Marine Sciences,Sociology,Computer Science,Languages, Literature & Linguistics,General Engineering,Other Health,Mathematics & Statistics,Economics & Econometrics,Politics & International Studies (incl Development Studies)",10650.0,28%,728,0.0684,64:36:00,64.0,36.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,23.0,26.2,82.4,28,22.09,62.28,11.5
U0268,Dublin City University,2024,936.0,5.0,26.0,Ireland,Europe,Dublin,Public,19.7,27.0,,968.0,673.0,12.4,75.0,85.85,General,14325.0,12%,1.257,0.0001,58:42:00,58.0,42.0,Undergraduate & Postgraduate,-1.0,484.2857142857143,7,231.0,47.20792857142857,23.4,544.0,,24.5,35.2,77.1,12,6.12,46.01,19.7
U0269,Tampere University,2024,999.0,999.0,26.0,Finland,Europe,Tampere,Public,22.5,19.5,,,0.0,31.8,100.0,50.0,General,16236.0,7%,1.310,0.0001,55:45:00,55.0,45.0,Undergraduate & Postgraduate,-1.0,312.125,8,121.0,53.541875,26.9,424.6666666666667,,30.6,38.4,80.9,7,0.0,63.77,22.5
U0270,Université Laval,2024,999.0,999.0,25.9,Canada,North America,Québec,Public,19.9,11.0,57.5,,0.0,25.1,100.0,50.0,"Sociology,Electrical & Electronic Engineering,Computer Science,General Engineering,Art, Performing Arts & Design,Psychology,Mechanical & Aerospace Engineering,Mathematics & Statistics,Agriculture & Forestry,Biological Sciences,Sport Science,Business & Management,Archaeology,Chemistry,Geography,Other Health,Economics & Econometrics,Accounting & Finance,Civil Engineering,Law,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Education,Physics & Astronomy,History, Philosophy & Theology,Architecture,Languages, Literature & Linguistics,Communication & Media Studies",30362.0,16%,2.290,0.0001,58:42:00,58.0,42.0,Undergraduate & Postgraduate,-1.0,315.2173913043478,23,21.0,55.883456521739134,32.3,294.85714285714283,,40.7,38.7,73.7,16,0.0,61.54,19.9
U0271,University of Utah,2024,83.0,48.0,25.9,United States,North America,Salt Lake City,Public,15.9,6.0,72.0,125.0,93.0,36.5,100.0,56.24,"Architecture,Electrical & Electronic Engineering,Accounting & Finance,Education,Mathematics & Statistics,Languages, Literature & Linguistics,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Geography,Business & Management,Biological Sciences,Chemical Engineering,History, Philosophy & Theology,Chemistry,Politics & International Studies (incl Development Studies),Other Health,Law,Sociology,Mechanical & Aerospace Engineering,Medicine & Dentistry,Computer Science,General Engineering,Physics & Astronomy,Sport Science,Art, Performing Arts & Design,Economics & Econometrics,Agriculture & Forestry,Psychology,Communication & Media Studies",31502.0,8%,3.345,0.0001,50:50:00,50.0,50.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,43.5,38.5,87.0,8,91.77,69.0,15.9
U0272,National and Kapodistrian University of Athens,2024,305.0,1.0,25.8,Greece,Europe,Athens,Public,26.3,31.6,,201.0,275.0,29.1,100.0,60.04,General,67934.0,11%,2.164,0.0,59:41:00,59.0,41.0,Undergraduate & Postgraduate,-1.0,882.625,8,521.0,35.509249999999994,15.3625,455.0,,22.6,23.9,77.3,11,69.48,62.69,26.3
U0273,University of Connecticut,2024,193.0,75.0,25.8,United States,North America,Storrs,Public,15.1,6.9,50.0,210.0,254.0,41.6,100.0,60.49,"Civil Engineering,Sociology,Business & Management,Economics & Econometrics,General Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Geography,Art, Performing Arts & Design,Education,Biological Sciences,Psychology,History, Philosophy & Theology,Chemistry,Law,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Communication & Media Studies,Accounting & Finance,Architecture,Computer Science,Sport Science,Other Health,Mathematics & Statistics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemical Engineering",28128.0,11%,1.328,0.0,53:47:00,53.0,47.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,41.2,30.2,72.8,11,80.72,66.64,15.1
U0274,Aston University,2024,999.0,999.0,25.7,United Kingdom,Europe,Birmingham,Public,12.9,22.8,11.7,,0.0,34.1,100.0,50.0,"Chemical Engineering,Sociology,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Biological Sciences,General Engineering,Medicine & Dentistry,Mathematics & Statistics,Economics & Econometrics,Accounting & Finance,Mechanical & Aerospace Engineering,Psychology,Other Health,Chemistry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Civil Engineering,Computer Science,Law,Business & Management",12950.0,25%,730,0.0564,48:52:00,48.0,52.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,22.2,26.5,82.5,25,0.0,55.98,12.9
U0275,University of Jyväskylä,2024,603.0,7.0,25.7,Finland,Europe,Jyväskylä,Public,17.2,12.5,44.6,593.0,898.0,15.3,100.0,79.62,"Accounting & Finance,Politics & International Studies (incl Development Studies),Other Health,Languages, Literature & Linguistics,Sport Science,History, Philosophy & Theology,Biological Sciences,Education,Mathematics & Statistics,Computer Science,Art, Performing Arts & Design,Chemistry,Sociology,Economics & Econometrics,Psychology,Business & Management,Communication & Media Studies,Physics & Astronomy",10702.0,3%,1.573,0.0001,62:38:00,62.0,38.0,Undergraduate & Postgraduate,-1.0,312.125,8,121.0,53.541875,26.9,424.6666666666667,,31.4,34.1,78.2,3,39.56,55.04,17.2
U0276,Iran University of Science and Technology,2024,760.0,8.0,25.6,"Iran, Islamic Republic of",Asia,Tehran,Public,6.6,23.2,,546.0,673.0,94.8,100.0,77.27,General,14679.0,1%,532,0.0362,35 : 65,35.0,65.0,Undergraduate & Postgraduate,-1.0,553.5,6,325.0,44.60775,8.5,818.1666666666666,,33.6,37.4,75.2,1,23.8,88.97,6.6
U0277,Czech Technical University in Prague,2024,667.0,4.0,25.2,Czech Republic,Europe,Prague,Public,21.5,37.6,,673.0,460.0,4.1,100.0,83.62,General,15663.0,21%,2.628,0.0002,30 : 70,30.0,70.0,Undergraduate & Postgraduate,-1.0,1151.7272727272727,11,459.0,29.91190909090909,13.754545454545456,587.6666666666666,,30.9,18.8,32.2,21,33.13,52.69,21.5
U0278,Southeast University,2024,367.0,25.0,25.2,China (Mainland),Asia,Nanjing,Public,12.8,7.4,,175.0,541.0,73.1,100.0,58.74,General,39637.0,4%,3.409,0.0001,36 : 64,36.0,64.0,Undergraduate & Postgraduate,-1.0,328.4,35,12.0,56.53822857142857,28.66857142857143,574.8823529411765,12.0,39.9,46.3,68.4,4,63.25,80.29,12.8
U0279,Sultan Qaboos University,2024,999.0,999.0,25.2,Oman,Asia,Muscat,Public,16.7,13.7,,,0.0,18.4,75.0,37.5,General,7512.0,4%,916,0.1219,50:50:00,50.0,50.0,Undergraduate & Postgraduate,-1.0,653.0,1,653.0,40.39549999999999,16.7,,,28.1,22.2,62.3,4,0.0,48.41,16.7
U0280,Florida State University,2024,248.0,89.0,24.9,United States,North America,Tallahassee,Public,25.1,25.7,,275.0,139.0,30.7,100.0,63.74,General,39831.0,6%,2.236,0.0001,58:42:00,58.0,42.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,38.2,38.6,79.4,6,75.2,63.33,25.1
