university_id,2024 RANK,University,Country Code,Country,SIZE,FOCUS,AGE,STATUS,Academic Reputation Score,Employer Reputation Score,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Research Network Score,Employment Outcomes Score,Employment Outcomes Rank,Student Population,International Students,Overall Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook,Year,Citations_Count,universities_ranked_count_x,best_university_rank,Country_Avg_Overall_Score,Country_Avg_Academic_Reputation,Country_Avg_Rank,female_percentage,male_percentage,Citation_Score,Research_Output_Score,Enrollment,Undergrad_Students,Postgrad_Students,International_Students (%),Tuition_Fee_USD,Acceptance_Rate (%),Graduation_Rate (%),Employability_Rank,QS_Subject_Rank,QS_Rank,THE_Rank,ARWU_Rank,Region,Faculty_Count,Student_Faculty_Ratio,Country_Avg_International_Ratio,Research_Impact_Score,Employability_Score,Internationalization_Score,Research_Productivity_Index,Citation_Total_Score,Academic_Excellence_Score,University_Performance_Index,H_Index,Publication_Count,clean_name
U0515,951-1000,University of Peshawar,PK,Pakistan,M,FO,4,A,6.0,9.0,36.0,442.0,17.4,592.0,3.7,5.9,701.0,20494,0%,31.8045,19.4,12.2,61.0,17.4,47.3,2024,541.0,6,486,33.59258333,10.95,981.5,0.806944444,76.0,12.3,100.0,19301,12386,6915.0,180.0,52630.5,0.0,95.5,7.5,10,925.5,925.5,11.5,Asia,1132.0,17.05035336,0.5,41.48,7.45,1.0,1.83,0.162137862,0.0,0.204162079,99.0,2072.0,university of peshawar
U0516,951-1000,University of the Western Cape,ZA,South Africa,L,CO,4,A,8.4,7.8,4.2,701.0,15.1,634.0,40.5,11.7,701.0,24605,6%,37.0135,22.0,23.8,59.3,22.6,65.7,2024,541.0,8,167,43.0708125,17.4875,629.0,61.0,39.0,23.9,75.0,24431,19392,5039.0,2.786,52630.5,4.0,95.5,7.5,10,1001-1200,975.5,11.5,Africa,785.0,24.0,0.5,45.1,9.75,15.2,3.85,0.167652348,0.0,0.237101924,241.0,9305.0,university of the western cape
U0517,951-1000,Yokohama National University,JP,Japan,M,CO,4,A,9.6,18.3,16.7,701.0,8.3,701.0,2.0,16.2,517.0,9649,8%,25.4805,26.0,22.5,19.1,71.2,36.1,2024,673.0,37,29,35.23782432,24.98108108,1011.972973,28.0,72.0,11.3,100.0,9459,7192,2267.0,839.0,52630.5,8.0,95.5,7.5,10,801-1000,1100.5,11.5,Asia,760.0,13.0,0.5,20.46,17.25,9.1,1.317105263,0.640814741,220.5,0.28993286,105.0,3295.0,yokohama national university
U0518,1001-1200,University of Ioannina,GR,Greece,XL,FC,5,A,6.9,3.7,1.4,701.0,24.6,494.0,15.2,8.4,701.0,32155,5%,29.632,14.0,12.4,55.9,47.4,43.2,2024,541.0,8,521,35.50925,15.3625,882.625,54.0,46.0,32.0,100.0,33322,23289,10033.0,564.0,52630.5,3.0,95.5,7.5,10,1100.5,1100.5,11.5,Europe,2117.0,15.74019839,0.5,38.5,6.05,2.2,3.35,0.514685315,658.3,0.425083386,181.0,7091.0,university of ioannina
U0519,1001-1200,Aligarh Muslim University,IN,India,L,CO,5,A,9.7,2.5,20.8,651.0,10.2,701.0,5.0,6.1,701.0,20428,1%,38.9015,41.1,14.0,61.6,34.3,38.2,2024,898.0,16,218,38.128875,14.1375,783.3125,40.0,60.0,40.27046325,100.0,21223,15188,6035.0,386.0,52630.5,1.0,95.5,7.5,10,1001-1200,615.0,11.5,Asia,1535.0,12.0,0.5,42.56,4.3,1.45,3.55,0.232867133,0.0,0.254227367,257.0,5795.0,aligarh muslim university
U0520,1001-1200,Amity University,IN,India,L,CO,2,B,8.5,7.6,10.6,701.0,5.9,701.0,22.4,9.1,701.0,30989,7%,32.8445,23.6,14.0,62.3,20.0,31.1,2024,898.0,16,218,38.128875,14.1375,783.3125,52.0,48.0,14.9,100.0,26082,13732,12350.0,218.5,52630.5,21.87631296,95.5,7.5,10,1001-1200,975.5,11.5,Asia,2236.0,13.0,0.5,42.98,8.35,12.8,3.81,0.232867133,0.0,0.230288102,121.0,5707.0,amity university
U0521,1001-1200,Amrita Vishwa Vidyapeetham,IN,India,L,FC,2,B,4.8,4.1,25.3,579.0,5.2,701.0,1.4,4.5,701.0,22085,5%,36.9745,28.4,20.5,60.8,41.1,36.9,2024,898.0,16,218,38.128875,14.1375,783.3125,66.62345313,33.37654687,10.7,75.0,19167,15583,3584.0,273.0,52630.5,29.67850817,95.5,7.5,10,1001-1200,1100.5,11.5,Asia,1696.0,11.0,0.5,44.68,4.3,19.35,3.57,0.232867133,0.0,0.252086363,114.0,3479.0,amrita vishwa vidyapeetham
U0522,1001-1200,An-Najah National University,PS,"Palestinian Territory, Occupied",L,FC,4,A,6.4,16.5,7.3,701.0,2.2,701.0,1.3,10.9,701.0,24835,11%,31.8155,13.3,9.8,65.4,21.0,61.2,2024,460.0,1,1038,31.8155,6.4,1038.0,66.0,34.0,4.3,50.0,25887,18384,7503.0,4.7455,52630.5,12.0,95.5,7.5,10,1001-1200,1100.5,11.5,Asia,1011.0,18.0,0.5,43.16,13.7,30.6,3.27,0.0,0.0,0.168303842,99.0,5844.0,annajah national university
U0523,1001-1200,"Arab Academy for Science, Technology and Maritime Transport",EG,Egypt,L,FO,4,A,5.3,5.8,32.6,486.0,1.5,701.0,1.1,11.4,701.0,37942,10%,26.628,28.1,12.3,32.9,22.6,53.3,2024,719.5,7,818,31.52378571,13.07142857,1062.714286,32.0,68.0,2.4,75.0,32274,21596,10678.0,49.0,52630.5,14.0,95.5,7.5,10,1100.5,1100.5,11.5,Africa,1854.0,17.40776699,0.5,24.66,8.6,16.85,0.97,0.215634366,0.0,0.14972596,64.0,1806.0,arab academy for science technology and maritime transport
U0524,1001-1200,Baku State University,AZ,Azerbaijan,L,FO,5,A,9.6,3.2,33.9,472.0,1.4,701.0,1.1,9.6,701.0,23684,2%,16.014,20.1,8.6,13.8,19.7,35.5,2024,460.0,1,1790,16.014,9.6,1790.0,66.0,34.0,1.9,75.0,19165,15088,4077.0,364.0,52630.5,5.0,95.5,7.5,10,1001-1200,688.0,11.5,Asia,2106.0,11.0,0.5,11.72,6.4,1.9,1.97,0.0,0.0,0.016171668,59.0,3246.0,baku state university
U0525,1001-1200,Banaras Hindu University,IN,India,L,FC,5,A,12.1,6.5,15.9,701.0,7.8,701.0,15.3,6.3,701.0,12620,3%,41.547,47.2,16.4,66.4,26.8,25.0,2024,898.0,16,218,38.128875,14.1375,783.3125,43.0,57.0,18.8,75.0,12447,8506,3941.0,436.0,52630.5,4.0,95.5,7.5,10,1001-1200,1100.5,11.5,Asia,5525.0,18.0,0.5,46.4,6.4,1.4,0.098280543,0.860839161,467.8,0.539358976,83.0,2664.0,banaras hindu university
U0526,1001-1200,Baylor University,US,United States,L,CO,5,B,6.1,16.8,11.7,701.0,8.3,701.0,3.5,12.8,673.0,20859,6%,40.754,39.2,19.7,61.3,54.8,38.6,2024,363.0,98,2,56.8432449,31.06530612,362.2653061,61.0,39.0,12.8,100.0,21096,12911,8185.0,777.0,52630.5,6.0,95.5,7.5,10,1001-1200,1100.5,11.5,North America,1294.0,13.0,0.5,44.66,14.8,3.1,0.608191654,0.333466533,477.4,0.401621478,95.0,3328.0,baylor university
U0527,1001-1200,BRAC University,BD,Bangladesh,L,CO,2,B,10.6,29.1,12.4,701.0,1.9,701.0,1.1,9.6,701.0,13027,1%,33.056,14.8,12.3,71.1,15.7,42.2,2024,460.0,7,855,30.61642857,11.54285714,1101.428571,43.0,57.0,3.6,75.0,17235,13052,4183.0,179.0,52630.5,1.0,95.5,7.5,10,1001-1200,1300.5,11.5,Asia,730.0,16.0,0.5,47.58,19.35,1.95,2.76,0.0,0.0,0.185626823,59.0,3033.0,brac university
U0528,1001-1200,Canterbury Christ Church University,UK,United Kingdom,L,CO,4,A,5.7,2.1,5.8,701.0,4.1,701.0,1.0,8.6,701.0,11155,15%,28.6785,20.7,13.8,44.6,18.0,59.6,2024,304.0,69,1,50.81734058,25.96666667,455.4347826,68.0,32.0,6.8,75.0,23395,15183,8212.0,3.9095,52630.5,55.0,95.5,7.5,10,1001-1200,1300.5,11.5,Europe,674.0,17.0,1.869565217,32.28,5.35,54.35,2.88,0.116298701,0.0,0.154391513,90.0,3852.0,canterbury christ church university
U0529,1001-1200,Chung Yuan Christian University,TW,Taiwan,L,CO,3,A,5.8,5.2,4.4,701.0,15.1,631.0,1.0,19.2,437.0,15939,7%,29.7095,18.1,24.4,39.0,62.6,41.2,2024,898.0,22,154,33.41943182,20.48181818,1021.181818,46.0,54.0,25.2,75.0,14676,10390,4286.0,424.0,52630.5,8.0,95.5,7.5,10,1001-1200,1100.5,11.5,Asia,727.0,21.0,0.5,33.16,12.2,5.8,1.270976616,0.848208934,433.0,0.442729779,108.0,1360.0,chung yuan christian university
U0530,1001-1200,Chungbuk National University,KR,South Korea,L,FC,4,A,5.4,2.8,30.6,512.0,8.6,701.0,1.9,4.5,701.0,17075,5%,27.1795,26.5,21.2,29.9,50.6,29.6,2024,898.0,18,62,43.17502778,24.98333333,667.5,44.0,56.0,19.6,75.0,11274,7706,3568.0,875.0,52630.5,11.0,95.5,7.5,10,1001-1200,1100.5,11.5,Asia,1324.0,11.0,0.5,26.42,3.65,5.65,0.478096677,0.809290709,658.3,0.455276321,104.0,3403.0,chungbuk national university
U0531,1001-1200,Doshisha University,JP,Japan,L,CO,5,B,9.0,13.7,5.3,701.0,2.1,701.0,1.1,15.9,527.0,27624,4%,15.662,17.9,10.9,11.1,30.7,35.5,2024,541.0,37,29,35.23782432,24.98108108,1011.972973,42.0,58.0,2.5,75.0,26715,17913,8802.0,439.0,52630.5,4.0,95.5,7.5,10,1001-1200,1300.5,11.5,Asia,1441.0,20.0,0.5,11.02,14.8,11.3,1.97,0.17018537,0.0,0.055330075,45.0,3436.0,doshisha university
U0532,1001-1200,Escuela PolitÃ©cnica Nacional,EC,Ecuador,M,FO,5,A,6.3,17.6,16.6,701.0,3.3,701.0,1.1,10.6,701.0,7458,1%,21.4465,18.2,9.4,29.0,18.6,52.1,2024,460.0,1,1573,21.4465,6.3,1573.0,28.0,72.0,32.3,75.0,22317,11755,10197.5,80.0,52630.5,10.5,95.5,7.5,10,1001-1200,9.5,11.5,Latin America,476.0,15.0,0.5,21.16,14.1,4.3,2.66,0.0,0.0,0.064700851,166.0,4967.0,escuela politcnica nacional
U0533,1001-1200,Ferdowsi University of Mashhad,IR,"Iran, Islamic Republic of",L,CO,4,A,5.8,10.3,3.5,701.0,25.8,472.0,18.1,5.4,701.0,25009,11%,35.38,28.6,26.8,48.2,45.4,38.6,2024,898.0,6,325,44.60775,8.5,553.5,54.0,46.0,35.1,100.0,20937,16504,4433.0,198.0,52630.5,6.0,95.5,7.5,10,975.5,975.5,11.5,Asia,1058.0,19.78922495,0.5,39.64,7.85,4.6,2.61,0.873176823,658.3,0.541665089,185.0,2758.0,ferdowsi university of mashhad
U0534,1001-1200,Financial University under the Government of the Russian Federation,RU,Russia,L,FO,5,A,5.5,7.8,37.1,426.0,1.6,701.0,1.9,33.4,230.0,16580,9%,32.01,26.7,18.0,50.3,30.9,34.5,2024,541.0,24,95,29.87127083,13.9625,1185.041667,51.0,49.0,2.7,100.0,16514,10546,5968.0,1.262,52630.5,13.0,95.5,7.5,10,801-1000,1100.5,11.5,Europe,2.033,10.0,0.5,37.38,20.6,8.6,4.39,0.162137862,0.0,0.193712567,50.0,4091.0,financial university under the government of the russian federation
U0535,1001-1200,German Jordanian University,JO,Jordan,S,FO,2,A,7.1,13.4,18.8,701.0,4.8,701.0,1.1,10.6,701.0,4255,11%,26.6995,17.8,11.4,40.6,19.5,69.1,2024,460.0,5,1156,26.732,7.92,1287.6,38.0,62.0,12.7,100.0,2830,1839,991.0,537.0,52630.5,15.0,95.5,7.5,10,801-1000,825.5,11.5,Asia,357.0,13.0,0.5,28.92,12.0,29.25,2.26,0.0,0.0,0.107855633,47.0,317.0,german jordanian university
U0536,1001-1200,Glasgow Caledonian University,UK,United Kingdom,L,FO,3,A,5.5,4.9,4.4,701.0,6.5,701.0,2.4,11.2,701.0,14840,18%,37.6615,20.7,13.9,66.7,46.1,75.6,2024,304.0,69,1,50.81734058,25.96666667,455.4347826,58.0,42.0,11.2,75.0,17335,11472,5863.0,3.9095,52630.5,30.0,95.5,7.5,10,1001-1200,1100.5,11.5,Europe,723.0,21.0,1.869565217,45.58,8.05,34.45,5.39,0.116298701,0.0,0.228271516,94.0,5970.0,glasgow caledonian university
U0537,1001-1200,Harbin Engineering University,CN,China (Mainland),XL,FO,4,A,4.6,2.0,14.6,701.0,23.0,513.0,2.1,6.2,701.0,33528,2%,34.6695,28.1,30.6,43.6,64.9,24.4,2024,673.0,35,12,56.53822857,28.66857143,328.4,0.970833333,76.0,46.8,100.0,33564,18451,15113.0,783.0,52630.5,2.0,95.5,7.5,10,801-1000,1100.5,11.5,Asia,1.509,19.0,-0.257142857,38.4,4.1,2.25,506.29556,0.642921784,658.3,0.477739541,294.0,9452.0,harbin engineering university
U0538,1001-1200,Howard University,US,United States,M,FC,5,B,6.5,7.7,46.7,336.0,3.4,701.0,2.6,16.1,520.0,10199,5%,36.6315,48.0,18.8,41.6,39.8,39.3,2024,541.0,98,2,56.8432449,31.06530612,362.2653061,71.0,29.0,6.0,75.0,14213,10324,3889.0,531.0,52630.5,20.44880899,95.5,7.5,10,651-700,1100.5,11.5,North America,1.111,8.0,0.5,32.48,11.9,2.45,900.990099,0.457942058,522.3,0.392317634,96.0,5802.0,howard university
U0539,1001-1200,Hungarian University of Agriculture and Life Sciences,HU,Hungary,M,FO,5,B,5.6,4.0,34.1,469.0,2.9,701.0,8.5,5.5,701.0,10252,16%,26.3175,25.8,11.6,32.5,23.0,62.3,2024,607.0,8,779,28.8165,12.025,1190.875,53.0,47.0,31.72030159,75.0,9478,6520,2958.0,4.285,52630.5,16.0,95.5,7.5,10,1220.0,1220.0,11.5,Europe,541.0,17.5194085,0.5,24.14,4.75,15.5,4.49,0.188586414,0.0,0.140244132,101.0,2427.0,hungarian university of agriculture and life sciences
U0540,1001-1200,Jiangnan University,CN,China (Mainland),L,FC,2,A,4.9,6.8,16.8,701.0,20.5,552.0,5.8,5.3,701.0,31018,1%,36.7065,24.7,22.4,60.2,76.6,24.0,2024,898.0,35,12,56.53822857,28.66857143,328.4,50.91399935,49.08600065,65.0,100.0,32581,23247,9334.0,2.755,52630.5,1.0,95.5,7.5,10,875.5,875.5,11.5,Asia,2502.0,13.02198241,-0.257142857,45.08,6.05,0.0,5.82,0.800264441,658.3,0.543927779,334.0,14550.0,jiangnan university
U0541,1001-1200,Kagoshima University,JP,Japan,M,FC,4,A,6.1,2.9,65.8,206.0,3.9,701.0,1.8,7.2,701.0,10257,3%,22.982,25.7,13.5,24.0,55.2,27.7,2024,1001.0,37,29,35.23782432,24.98108108,1011.972973,38.0,62.0,6.1,75.0,10130,5539,4591.0,343.0,52630.5,2.0,95.5,7.5,10,651-700,1300.5,11.5,Asia,1.331,8.0,0.5,19.8,5.05,3.5,568.7453043,0.87018537,552.4,0.410730516,76.0,1269.0,kagoshima university
U0542,1001-1200,Kazan National Research Technological University,RU,Russia,L,FO,5,A,5.0,3.6,23.1,615.0,1.4,701.0,1.0,7.8,701.0,13088,16%,16.8315,21.9,8.8,12.4,36.1,35.4,2024,541.0,24,95,29.87127083,13.9625,1185.041667,40.0,60.0,2.0,75.0,13472,8007,5465.0,2.323,52630.5,16.0,95.5,7.5,10,801-1000,2041.0,11.5,Europe,1.184,11.0,0.5,10.96,5.7,23.25,2.07,0.162137862,0.0,0.057998592,40.0,2300.0,kazan national research technological university
U0543,1001-1200,Kyoto Institute of Technology,JP,Japan,S,FO,4,A,6.4,4.0,16.2,701.0,12.9,678.0,1.0,7.8,701.0,3943,6%,23.0025,27.2,17.1,15.2,73.3,33.7,2024,541.0,37,29,35.23782432,24.98108108,1011.972973,29.0,71.0,18.7,100.0,4018,2756,1262.0,361.0,52630.5,6.0,95.5,7.5,10,801-1000,1300.5,11.5,Asia,310.0,13.0,0.5,15.96,5.9,9.45,3.68,0.17018537,0.0,0.099361449,66.0,1066.0,kyoto institute of technology
U0544,1001-1200,Leeds Beckett University,UK,United Kingdom,L,CO,3,A,4.4,8.0,4.4,701.0,8.1,701.0,2.2,11.5,701.0,20360,15%,36.463,17.7,16.2,65.0,49.9,67.3,2024,304.0,69,1,50.81734058,25.96666667,455.4347826,54.0,46.0,13.5,75.0,19825,12015,7810.0,3.9095,52630.5,23.0,95.5,7.5,10,1001-1200,1100.5,11.5,Europe,1015.0,19.0,1.869565217,45.48,9.75,26.6,4.24,0.116298701,0.0,0.223029947,114.0,6692.0,leeds beckett university
U0545,1001-1200,Lodz University of Technology,PL,Poland,M,CO,4,A,5.4,3.7,42.4,372.0,8.3,701.0,7.8,8.4,701.0,11706,5%,26.038,21.2,15.7,34.4,66.9,29.8,2024,460.0,8,614,28.03875,13.5375,1234.625,39.0,61.0,16.0,100.0,10476,7497,2979.0,473.0,52630.5,6.0,95.5,7.5,10,801-1000,1100.5,11.5,Europe,1.207,10.0,0.5,26.92,6.05,3.85,3.89,0.143556444,0.0,0.135491167,98.0,4561.0,lodz university of technology
U0547,1001-1200,Meiji University,JP,Japan,XL,CO,5,C,7.4,24.5,4.9,701.0,1.7,701.0,1.5,16.0,524.0,32810,5%,16.3545,16.3,12.1,13.5,40.8,31.4,2024,541.0,37,29,35.23782432,24.98108108,1011.972973,35.0,65.0,2.5,75.0,34072,21489,12583.0,439.0,52630.5,5.0,95.5,7.5,10,1001-1200,1300.5,11.5,Asia,1693.0,19.0,0.5,12.94,20.25,7.7,2.31,0.17018537,0.0,0.063491592,58.0,4589.0,meiji university
U0548,1001-1200,Mississippi State University,US,United States,L,CO,5,A,6.0,5.8,6.7,701.0,18.4,576.0,9.2,10.8,701.0,21181,4%,37.944,27.3,20.0,58.8,66.2,50.7,2024,673.0,98,2,56.8432449,31.06530612,362.2653061,53.0,47.0,33.5,100.0,20844,13830,7014.0,730.0,52630.5,4.0,95.5,7.5,10,1001-1200,1100.5,11.5,North America,1103.0,18.0,0.5,43.28,8.3,9.45,0.563916591,0.55024975,346.4,0.410520803,323.0,9593.0,mississippi state university
U0549,1001-1200,Mustansiriyah University,IQ,Iraq,XL,FC,4,A,3.7,5.3,43.7,359.0,1.3,701.0,1.0,9.3,701.0,30964,1%,17.901,25.3,8.4,16.0,19.1,32.5,2024,460.0,5,1346,19.2213,4.9,1654.2,52.0,48.0,1.8,50.0,32844,23873,8971.0,43.0,52630.5,1.0,95.5,7.5,10,1001-1200,1100.5,11.5,Asia,4704.0,8.0,0.5,12.96,7.3,18.5,1.83,0.0,0.0,0.027408235,58.0,6475.0,mustansiriyah university
U0550,1001-1200,Mutah University,JO,Jordan,M,FC,3,A,7.6,8.9,10.1,701.0,1.7,701.0,1.0,8.7,701.0,11348,18%,25.8025,29.7,11.5,27.6,20.9,61.2,2024,460.0,5,1156,26.732,7.92,1287.6,44.0,56.0,3.4,50.0,15579,12379,3200.0,537.0,52630.5,13.0,95.5,7.5,10,1001-1200,1100.5,11.5,Asia,699.0,14.0,0.5,21.16,8.8,26.85,3.41,0.0,0.0,0.082749756,72.0,6304.0,mutah university
U0551,1001-1200,Nanjing Normal University,CN,China (Mainland),XL,SP,3,A,5.1,1.7,16.6,701.0,21.6,532.0,7.5,6.4,701.0,32700,2%,35.9965,25.1,15.1,66.5,50.7,29.8,2024,898.0,35,12,56.53822857,28.66857143,328.4,69.0,31.0,42.8,100.0,36007,26003,10004.0,2.755,52630.5,2.0,95.5,7.5,10,975.5,975.5,11.5,Asia,3201.0,11.24867229,-0.257142857,45.94,4.05,2.3,3.0,0.800264441,658.3,0.543356375,328.0,9608.0,nanjing normal university
U0552,1001-1200,Novosibirsk State Technical University,RU,Russia,M,FO,4,A,6.8,5.9,29.1,532.0,1.8,701.0,1.0,9.9,701.0,12615,17%,17.0305,20.2,12.4,12.8,23.2,36.1,2024,541.0,24,95,29.87127083,13.9625,1185.041667,40.0,60.0,2.8,100.0,14178,9880,4298.0,2.285,52630.5,20.0,95.5,7.5,10,801-1000,1300.5,11.5,Europe,1.143,10.0,0.5,12.64,7.9,23.0,2.56,0.162137862,0.0,0.063453791,36.0,1777.0,novosibirsk state technical university
U0553,1001-1200,Panjab University,IN,India,L,CO,4,A,6.7,5.9,5.6,701.0,21.0,545.0,1.9,29.8,265.0,19695,1%,38.0155,32.6,16.2,67.9,39.2,23.5,2024,673.0,16,218,38.128875,14.1375,783.3125,51.0,49.0,84.7,100.0,16479,12065,4414.0,43.0,52630.5,2.0,95.5,7.5,10,1001-1200,925.5,11.5,Asia,1048.0,17.0,0.5,47.22,17.85,0.9,0.738549618,0.703496503,509.0,0.497038704,213.0,6150.0,panjab university
U0554,1001-1200,Russian Presidential Academy of National Economy and Public Administration,RU,Russia,XL,FO,3,A,5.2,6.8,49.0,320.0,1.1,701.0,1.1,26.0,315.0,18646,4%,20.811,26.8,17.1,18.1,19.4,23.2,2024,541.0,24,95,29.87127083,13.9625,1185.041667,63.0,37.0,25.45890496,100.0,21295,15807,5488.0,1.373,52630.5,4.0,95.5,7.5,10,801-1000,1766.0,11.5,Europe,4.984,9.0,0.5,17.7,16.4,2.5,3.1,0.162137862,0.0,0.093065214,188.0,5498.0,russian presidential academy of national economy and public administration
U0555,1001-1200,Saint-Petersburg Mining University,RU,Russia,M,FO,5,A,3.7,3.1,53.9,285.0,2.2,701.0,1.0,12.0,701.0,8345,12%,39.701,29.7,16.9,69.3,50.4,43.1,2024,541.0,24,95,29.87127083,13.9625,1185.041667,41.0,59.0,3.7,100.0,16813,12788,4025.0,869.0,52630.5,33.0399084,95.5,7.5,10,1001-1200,1100.5,11.5,Europe,1363.0,6.0,0.5,48.34,7.55,20.15,2.22,0.162137862,0.0,0.255789387,66.0,2607.0,saintpetersburg mining university
U0556,1001-1200,San Diego State University,US,United States,XL,CO,5,A,5.2,3.0,3.2,701.0,17.1,598.0,27.1,17.8,467.0,32069,5%,36.2305,21.5,11.9,71.1,58.3,37.0,2024,405.0,98,2,56.8432449,31.06530612,362.2653061,58.0,42.0,61.1,100.0,33402,26482,6920.0,2.562,52630.5,4.0,95.5,7.5,10,1001-1200,1100.5,11.5,North America,1262.0,25.0,0.5,47.42,10.4,5.45,0.513470681,0.362837163,426.8,0.386299001,248.0,6317.0,san diego state university
U0557,1001-1200,Sheffield Hallam University,UK,United Kingdom,L,CO,3,A,6.5,12.1,10.0,701.0,4.9,701.0,6.7,11.9,701.0,26580,12%,36.033,19.4,14.4,66.7,33.1,64.0,2024,304.0,69,1,50.81734058,25.96666667,455.4347826,55.0,45.0,7.1,75.0,29535,18415,11120.0,3.9095,52630.5,23.0,95.5,7.5,10,1001-1200,1100.5,11.5,Europe,1660.0,16.0,1.869565217,45.78,12.0,32.95,2.49,0.116298701,0.0,0.222075162,109.0,7171.0,sheffield hallam university
U0558,1001-1200,Silesian University of Technology,PL,Poland,L,FO,4,A,6.5,3.6,27.7,549.0,6.2,701.0,9.0,11.1,701.0,17424,4%,26.03,21.8,15.6,39.4,31.5,26.6,2024,460.0,8,614,28.03875,13.5375,1234.625,32.0,68.0,28.79686357,100.0,16354,12035,4319.0,270.0,52630.5,6.0,95.5,7.5,10,801-1000,1141.0,11.5,Europe,1.632,11.0,0.5,29.88,7.35,3.4,3.78,0.143556444,0.0,0.143616784,221.0,6549.0,silesian university of technology
U0559,1001-1200,Slovak University of Technology in Bratislava,SK,Slovakia,L,FO,4,A,9.7,7.9,34.7,460.0,3.6,701.0,2.6,18.2,459.0,10678,7%,21.92,27.6,12.0,22.3,28.7,32.8,2024,460.0,3,1054,26.37616667,6.833333333,1314.0,31.0,69.0,7.7,100.0,10809,8102,2707.0,375.0,52630.5,19.0,95.5,7.5,10,801-1000,1100.5,11.5,Europe,1.255,10.0,0.5,18.18,13.05,2.4,2.12,0.0,0.0,0.058448887,76.0,2095.0,slovak university of technology in bratislava
U0560,1001-1200,Soonchunhyang University,KR,South Korea,M,FC,3,B,5.0,2.9,46.6,337.0,7.3,701.0,1.0,6.8,701.0,10329,6%,27.66,19.8,25.4,33.0,48.2,35.0,2024,898.0,18,62,43.17502778,24.98333333,667.5,51.0,49.0,10.1,100.0,8983,6882,2101.0,1.712,52630.5,6.0,95.5,7.5,10,1100.5,1100.5,11.5,Asia,543.0,16.54327808,0.5,29.96,4.85,5.25,2.64,0.809290709,658.3,0.467024695,52.0,1431.0,soonchunhyang university
U0561,1001-1200,SzÃ©chenyi IstvÃ¡n University,HU,Hungary,M,FC,2,C,8.1,24.7,22.8,622.0,1.6,701.0,1.0,9.2,701.0,9573,5%,18.9035,19.1,11.7,23.2,17.4,29.6,2024,607.0,8,779,28.8165,12.025,1190.875,45.0,55.0,14.9,50.0,22317,11755,10197.5,485.0,52630.5,10.5,95.5,7.5,10,801-1000,9.5,11.5,Europe,688.0,12.0,0.5,18.6,16.95,5.4,309.66856485,0.188586414,0.0,0.09425441,101.0,2908.0,szchenyi istvn university
U0562,1001-1200,Taibah University,SA,Saudi Arabia,XL,FC,2,A,5.7,2.3,4.1,701.0,3.2,701.0,2.4,4.5,701.0,61471,2%,29.906,14.4,10.2,54.2,18.5,76.0,2024,898.0,9,424,39.26633333,13.54444444,721.5555556,61.0,39.0,7.4,50.0,45990,25859,20131.0,4.408,52630.5,2.0,95.5,7.5,10,1001-1200,1300.5,11.5,Asia,2497.0,23.0,0.5,36.6,3.4,50.0,3.02,0.269130869,0.0,0.209593037,105.0,8449.0,taibah university
U0563,1001-1200,Technical University of Liberec,CZ,Czech Republic,M,SP,4,A,4.3,3.2,45.5,346.0,4.3,701.0,1.6,7.8,701.0,5303,10%,21.831,21.0,18.9,18.2,34.5,44.2,2024,460.0,11,459,29.91190909,13.75454545,1151.727273,54.0,46.0,9.3,100.0,5565,3482,2083.0,412.0,52630.5,10.0,95.5,7.5,10,801-1000,1300.5,11.5,Europe,543.0,10.0,0.5,18.48,5.5,13.25,2.36,0.176123876,0.0,0.10293799,65.0,1465.0,technical university of liberec
U0564,1001-1200,Telkom University,ID,Indonesia,L,SP,2,C,7.4,9.4,27.0,561.0,1.4,701.0,1.0,10.4,701.0,18956,3%,19.8745,15.0,11.0,28.5,21.3,38.1,2024,460.0,11,1332,21.12568182,12.31818182,1580.0,42.0,58.0,2.5,75.0,18089,9498,8591.0,458.0,52630.5,10.0,95.5,7.5,10,1001-1200,1100.5,11.5,Asia,1794.0,12.0,0.5,21.5,9.9,12.95,2.47,0.0,0.0,0.05912449,51.0,2029.0,telkom university
U0565,1001-1200,Tokai University,JP,Japan,L,FC,2,B,11.4,6.4,14.4,701.0,3.0,701.0,1.6,7.8,701.0,28334,4%,23.9485,18.3,12.0,36.5,46.0,30.4,2024,898.0,37,29,35.23782432,24.98108108,1011.972973,27.0,73.0,5.4,75.0,28774,20037,8737.0,991.0,52630.5,5.0,95.5,7.5,10,1001-1200,1300.5,11.5,Asia,2079.0,14.0,0.5,26.7,7.1,4.55,0.380952381,0.798157398,658.3,0.439877255,136.0,9139.0,tokai university
U0566,1001-1200,Tokushima University,JP,Japan,M,FC,4,A,4.8,1.9,66.3,200.0,6.6,701.0,1.2,9.0,701.0,7482,2%,28.138,29.2,24.0,24.4,81.6,26.4,2024,1001.0,37,29,35.23782432,24.98108108,1011.972973,35.0,65.0,10.2,100.0,7395,4826,2569.0,205.0,52630.5,2.0,95.5,7.5,10,651-700,1300.5,11.5,Asia,967.0,8.0,0.5,24.24,5.45,2.55,0.761116856,0.87018537,448.7,0.420703291,72.0,1354.0,tokushima university
