uni_id,yr,Total_Students,Intl_Students_Count,Intl_Student_Ratio_pct,Faculty_Count,Faculty_Student_Ratio,Gender_Ratio,Female_Pct,Male_Pct,Degree_Level,UG_Count,PG_Count,Country_Avg_Rank,Univ_Ranked_Count,Best_Univ_Rank,Country_Avg_Score,Country_Avg_Acad_Rep,Country_Avg_Citations,Country_Avg_Intl_Ratio
2213,2017,8965.0,159.0,1.773563859,815.0,11.0, 42:58:00,42.25878534,57.74121466,Undergraduate & Postgraduate,6177,2788,701.0,2,701.0,28.5,26.16,27.47,1.32
33,2026,4663.0,1165.0,24.97518434,221.0,21.09954751,52:48:00,51.56683204,48.43316796,undergraduate & postgraduate,3008,1655,719.5,4,464.0,42.45,25.37,16.99,31.86
625,2021,7203.0,290.0,4.026100236,50.0,7.0,37 : 63,37.0,63.0, Undergraduate & Postgraduate,6196,1007,951.49,117,24.0,24.78,25.02,24.49,4.04
2826,2021,27120.0,1.72,0.006342183,50.0,11.0,62:38:00,62.0,38.0,Undergraduate & Postgraduate  ,18120,9000,716.78,72,154.0,34.37,33.72,34.18,79.95
3409,2018,1749.0,717.0,41.0,160.0,10.93125,30 : 70,30.0,70.0,Undergraduate & Postgraduate  ,1087,662,513.87,68,43.0,37.11,37.22,37.38,17.39
1892,2026,14265.0,3668.0,25.71320602,1205.0,11.83817427,54:46:00,54.23169976,45.76830024, Undergraduate & Postgraduate,8211,6054,1028.17,9,469.0,41.41,26.27,8.55,13.51
178,2023,29880.0,0.0,0.0,1496.0,19.97326203,40 : 60,40.0,60.0, undergraduate & postgraduate,16772,13108,886.3,33,334.0,31.66,23.26,27.66,3.36
585,2026,3025.0,60.0,2.0,190.0,15.92105263, 60:40:00,60.0,40.0,Undergraduate & Postgraduate  ,2564,461,1349.57,120,36.0,29.01,25.61,22.27,5.48
2220,2017,67.878,837.0,1233.09467,50.0,9.0,48:52:00,47.97582278,52.02417722,UNDERGRADUATE & POSTGRADUATE  ,54,14,560.59,17,85.0,36.22,38.08,38.08,84.8
575,2022,27018.0,6214.0,23.0,2908.0,9.290921596,61:39:00,61.0,39.0,Undergraduate & Postgraduate,20296,6722,374.08,85,32.0,47.36,46.64,48.12,14.71
1190,2024,11032.0,2386.0,21.62920477,627.0,17.59489633,56:44:00,56.15476488,43.84523512,Undergraduate & Postgraduate,8406,2626,629.21,256,1.0,44.21,29.31,36.0,15.65
1847,2025,17830.0,357.0,2.0,1025.0,17.39512195,56:44:00,56.0,44.0,UNDERGRADUATE & POSTGRADUATE  ,7196,10634,1118.86,37,350.0,31.11,25.2,18.67,4.17
2565,2025,11110.0,2666.0,24.0,834.0,13.32134293,67:33:00,67.0,33.0,Undergraduate & Postgraduate,9253,1857,552.13,123,2.0,45.45,32.09,34.62,32.34
3347,2020,34140.0,1024.0,3.0,2555.0,13.36203523,29 : 71,29.0,71.0,UNDERGRADUATE & POSTGRADUATE,26976,7164,886.77,44,319.0,26.04,25.69,26.25,4.3
290,2018,18838.0,377.0,2.0,1579.0,11.93033566,47:53:00,47.0,53.0,Undergraduate & Postgraduate,10841,7997,422.67,219,1.0,46.41,46.44,45.96,112.72
2918,2026,19819.0,0.0,0.0,1111.0,17.83888389,36 : 64,36.0,64.0,Undergraduate & Postgraduate,16792,3027,1222.88,24,584.0,27.07,19.73,18.03,4.42
3416,2025,8908.0,1425.0,16.0,754.0,11.81432361,59:41:00,59.0,41.0,Undergraduate & Postgraduate,6097,2811,1407.93,29,785.5,26.66,17.1,15.35,13.1
1243,2022,15564.0,1879.0,12.07273195,2512.0,6.0,30 : 70,30.0,70.0,undergraduate & postgraduate  ,9992,5572,1043.91,120,23.0,24.82,24.45,24.95,4.19
1194,2020,15650.0,8.159,0.052134185,943.0,17.0,60:40:00,60.0,40.0, Undergraduate & Postgraduate,8346,7304,468.53,116,4.0,43.02,42.93,41.34,22.49
2070,2026,26276.0,7596.0,28.90710973,2021.0,13.00148441,44:56:00,44.2780601,55.7219399,UNDERGRADUATE & POSTGRADUATE,18275,8001,906.25,86,160.0,39.01,32.27,29.18,17.1
1069,2024,6518.0,1108.0,17.0,483.0,13.49482402,46:54:00,46.0,54.0,UNDERGRADUATE & POSTGRADUATE  ,5352,1166,629.21,256,1.0,44.21,29.31,36.0,15.65
2748,2017,11000.0,1650.0,15.0,806.0,13.64764268, 56:44:00,56.0,44.0,Undergraduate & Postgraduate,8017,2983,367.05,105,4.0,44.04,43.22,43.94,25.93
1027,2021,5440.0,368.0,6.764705882,560.0,11.0,50:50:00,50.0,50.0,Undergraduate & Postgraduate,3851,1589,1118.52,50,428.0,24.01,23.87,24.2,4.11
2803,2022,32928.0,2.153,,,42.0, 56:44:00,56.48644156,43.51355844,undergraduate & postgraduate  ,20084,12844,614.23,73,142.0,40.29,39.48,41.44,44.78
2893,2016,22958.0,1377.0,6.0,4364.0,5.260769936,56:44:00,56.0,44.0,Undergraduate & Postgraduate,15027,7931,369.12,34,114.0,37.45,36.33,37.4,6.21
998,2021,39665.0,1.171,0.002952225,50.0,11.0, 54:46:00  ,54.0,46.0,Undergraduate & Postgraduate,28670,10995,616.14,15,143.0,33.99,33.78,35.19,12.53
3285,2025,64921.0,0.0,0.0,3314.0,19.58992154,61:39:00,61.0,39.0,UNDERGRADUATE & POSTGRADUATE,40723,24198,1000.65,10,495.0,32.28,19.66,25.68,3.34
1036,2022,3970.0,361.0,9.093198992,310.0,13.0, 28 : 72,28.0,72.0,Undergraduate & Postgraduate,2804,1166,1043.91,120,23.0,24.82,24.45,24.95,4.19
1661,2026,14843.0,1039.0,7.0,984.0,15.08434959, 53:47:00,53.0,47.0, Undergraduate & Postgraduate,9506,5337,755.8,56,15.0,43.69,42.15,43.47,9.93
1799,2019,42472.0,1.688,0.003974383,50.0,14.0,36 : 64,36.0,64.0, Undergraduate & Postgraduate,27212,15260,455.6,40,17.0,39.03,39.3,39.69,189.63
540,2022,25972.0,260.0,1.0,1504.0,17.26861702,55:45:00,55.0,45.0,Undergraduate & Postgraduate  ,18678,7294,1169.52,80,121.0,25.65,25.99,25.62,89.52
428,2025,4859.0,146.0,3.0,354.0,13.7259887,27 : 73  ,27.0,73.0,Undergraduate & Postgraduate,2730,2129,1073.64,135,118.0,35.02,25.4,32.61,7.01
1667,2020,6799.0,136.0,2.0,850.0,7.998823529,39 : 61  ,39.0,61.0,Undergraduate & Postgraduate,3928,2871,883.41,111,22.0,24.58,24.14,24.31,4.17
1958,2022,14817.0,2858.0,19.28865492,1347.0,11.0,45:55:00,44.82094103,55.17905897,Undergraduate & Postgraduate,10265,4552,709.36,48,78.0,31.58,32.55,31.55,10.76
3238,2024,32675.0,0.0,0.0,5458.0,5.986625137, 71:29:00,71.0,29.0,undergraduate & postgraduate,20810,11865,1717.7,23,1161.0,17.54,17.94,17.8,0.7
2077,2026,53424.0,18164.0,34.0,3214.0,16.62227754,63:37:00,63.0,37.0,Undergraduate & Postgraduate,38000,15424,906.25,86,160.0,39.01,32.27,29.18,17.1
2119,2022,27027.0,149.0,0.551300551,1570.0,17.0,62:38:00,62.0,38.0,Undergraduate & Postgraduate,13409,13618,1053.97,36,135.0,31.4,31.29,30.89,198.9
1628,2020,10803.0,3.705,0.034296029,831.0,13.0,37 : 63,37.27262929,62.72737071,Undergraduate & Postgraduate,6590,4213,468.53,116,4.0,43.02,42.93,41.34,22.49
3401,2017,1872.0,431.0,23.0,162.0,11.55555556, 26 : 74,26.0,74.0, Undergraduate & Postgraduate,1230,642,420.63,67,33.0,37.8,37.48,37.57,17.07
356,2018,17840.0,178.0,1.0,1841.0,9.69038566,33 : 67,33.0,67.0,Undergraduate & Postgraduate,9964,7876,801.68,31,508.0,22.29,22.67,23.14,3.68
2864,2022,2918.0,263.0,9.0,185.0,15.77297297,62:38:00,62.0,38.0,Undergraduate & Postgraduate,2054,864,513.04,37,26.0,41.99,41.26,43.58,12.77
2438,2024,19080.0,1717.0,9.0,1260.0,15.14285714,51:49:00  ,51.0,49.0,Undergraduate & Postgraduate  ,7721,11359,758.8,35,65.0,37.34,23.0,15.77,16.4
750,2020,5807.0,1278.0,22.0,677.0,8.577548006,27 : 73,27.0,73.0,Undergraduate & Postgraduate,3298,2509,360.83,85,33.0,47.97,48.42,47.92,14.63
1090,2020,29235.0,5476.0,18.73097315,6575.0,5.0,48:52:00,48.0,52.0,Undergraduate & Postgraduate  ,17392,11843,466.62,25,84.0,30.62,30.18,30.19,14.4
2522,2023,31267.0,625.0,2.0,4726.0,6.615954295,68:32:00,68.0,32.0,Undergraduate & Postgraduate,23695,7572,1345.19,27,553.0,21.92,13.63,12.11,11.6
2024,2021,7553.0,205.0,2.714153317,967.0,8.0,35 : 65,35.0,65.0,Undergraduate & Postgraduate,5215,2338,951.49,117,24.0,24.78,25.02,24.49,4.04
1887,2019,5439.0,526.0,9.670895385,665.0,8.0,60:40:00,59.74573129,40.25426871,Undergraduate & Postgraduate,3264,2175,378.05,10,110.0,40.04,40.32,41.14,7.85
566,2023,17027.0,6130.0,36.0,1458.0,11.67832647,65:35:00,65.0,35.0,Undergraduate & Postgraduate,13869,3158,384.89,44,30.0,48.7,34.07,59.03,29.75
978,2021,3164.0,652.0,20.6068268,498.0,6.0, 59:41:00,59.0,41.0,UNDERGRADUATE & POSTGRADUATE,2163,1001,533.81,8,211.0,41.72,41.18,42.51,4.99
613,2024,17508.0,3151.0,18.0,1328.0,13.18373494,55:45:00,55.0,45.0,Undergraduate & Postgraduate,12728,4780,629.21,256,1.0,44.21,29.31,36.0,15.65
2746,2023,75291.0,10541.0,14.0,5525.0,13.62733032,60:40:00  ,60.0,40.0,Undergraduate & Postgraduate,52014,23277,740.97,64,26.0,40.45,29.99,32.58,20.31
288,2023,2237.0,761.0,34.0,176.0,12.71022727, 37 : 63,37.0,63.0,undergraduate & postgraduate,1295,942,646.76,264,1.0,44.35,28.72,37.03,16.54
937,2024,30026.0,1201.0,4.0,1885.0,15.92891247, 41:59:00,41.0,59.0,Undergraduate & Postgraduate,21790,8236,1185.91,124,28.0,27.19,22.28,20.27,5.07
1223,2024,12468.0,873.0,7.0,1631.0,7.644389945,29 : 71,28.63057054,71.36942946,Undergraduate & Postgraduate,8463,4005,1637.33,48,387.0,19.23,18.6,18.65,11.77
3033,2020,27285.0,3001.0,11.0,2176.0,12.5390625,60:40:00,60.0,40.0, Undergraduate & Postgraduate,21071,6214,576.3,72,46.0,40.31,40.83,40.35,19.68
108,2026,41446.0,414.0,1.0,2328.0,17.8032646,54:46:00  ,54.02692536,45.97307464,Undergraduate & Postgraduate,28267,13179,1019.68,53,228.0,35.93,36.87,34.94,3.11
1436,2023,33798.0,5070.0,15.0,1561.0,21.65150545,50:50:00,50.0,50.0,Undergraduate & Postgraduate  ,23478,10320,1264.96,73,460.0,24.69,17.31,16.31,8.88
1348,2023,9135.0,548.0,6.0,650.0,14.05384615,43:57:00,43.0,57.0,UNDERGRADUATE & POSTGRADUATE  ,5874,3261,1041.45,47,77.0,26.27,20.02,19.55,8.87
1001,2024,20600.0,5322.0,25.83266459,950.0,21.68421053, 50:50:00,49.84017771,50.15982229,undergraduate & postgraduate  ,15508,5092,1141.31,21,211.0,25.23,21.27,11.38,4.2
577,2022,34725.0,6659.0,19.17638589,1389.0,25.0,69:31:00,69.04351328,30.95648672,Undergraduate & Postgraduate,27132,7593,374.08,85,32.0,47.36,46.64,48.12,14.71
1517,2025,10524.0,105.0,1.0,826.0,12.7409201,31 : 69,31.0,69.0,undergraduate & postgraduate,6440,4084,644.97,77,111.0,43.65,31.91,40.56,11.84
3162,2017,19.512,1.705,8.738212382,50.0,6.0,42:58:00,41.59019976,58.40980024,Undergraduate & Postgraduate,13,7,297.42,77,30.0,48.53,48.86,49.14,12.77
3005,2024,31635.0,633.0,2.0,2753.0,11.49110062,60:40:00,60.0,40.0,Undergraduate & Postgraduate,19525,12110,706.8,27,143.0,39.88,25.58,23.62,10.23
2687,2019,25705.0,4884.0,19.0,3712.0,6.924838362,52:48:00,52.0,48.0,Undergraduate & Postgraduate,15681,10024,431.42,229,1.0,44.48,45.06,44.04,88.07
3139,2022,34016.0,1679.0,,,32.0,47:53:00,46.9117443,53.0882557,Undergraduate & Postgraduate,27207,6809,614.23,73,142.0,40.29,39.48,41.44,44.78
1095,2025,19455.0,195.0,1.0,1241.0,15.67687349,59:41:00,59.0,41.0,undergraduate & postgraduate,12782,6673,1415.57,89,92.0,26.63,20.52,15.93,7.67
2216,2025,5083.0,1530.0,30.10839966,1017.0,4.998033432,35 : 65,34.59768595,65.40231405,Undergraduate & Postgraduate,3164,1919,1169.43,8,695.5,39.89,13.9,3.9,22.3
3114,2026,11592.0,232.0,2.0,1585.0,7.313564669,49:51:00,49.0,51.0,Undergraduate & Postgraduate  ,9188,2404,1411.06,33,212.0,30.81,26.08,14.61,7.46
398,2023,20460.0,3355.0,16.39906443,918.0,22.2875817,46:54:00,46.14235456,53.85764544,undergraduate & postgraduate,13546,6914,646.76,264,1.0,44.35,28.72,37.03,16.54
2153,2026,20474.0,205.0,1.0,1120.0,18.28035714,66:34:00,66.0,34.0,Undergraduate & Postgraduate,16688,3786,1437.58,14,345.0,23.27,18.84,8.9,7.77
600,2026,44013.0,1761.0,4.0,2188.0,20.11563071,52:48:00,52.0,48.0,Undergraduate & Postgraduate,33220,10793,1633.16,98,351.0,24.68,24.91,23.94,9.43
3407,2016,9666.0,5220.0,54.0,808.0,11.96287129,27 : 73,27.0,73.0,Undergraduate & Postgraduate,7080,2586,168.7,10,9.0,56.18,55.58,53.47,28.4
2149,2025,21332.0,6346.0,29.74762342,1441.0,14.80360861,57:43:00,56.55558313,43.44441687,Undergraduate & Postgraduate,12571,8761,1169.43,8,695.5,39.89,13.9,3.9,22.3
397,2023,6350.0,572.0,9.0,388.0,16.36597938, 31 : 69,31.0,69.0,Undergraduate & Postgraduate  ,3921,2429,646.76,264,1.0,44.35,28.72,37.03,16.54
2953,2026,22955.0,1148.0,5.0,1570.0,14.62101911,48:52:00,47.78401377,52.21598623,Undergraduate & Postgraduate,13377,9578,616.32,72,14.0,46.0,21.88,70.61,14.17
930,2025,5332.0,533.0,10.0,286.0,18.64335664,55:45:00,55.0,45.0,UNDERGRADUATE & POSTGRADUATE,3215,2117,1073.64,135,118.0,35.02,25.4,32.61,7.01
2238,2018,23374.0,1005.0,4.299649183,1798.0,13.0,51:49:00  ,50.863014,49.136986,UNDERGRADUATE & POSTGRADUATE,17170,6204,560.8,46,140.0,34.36,34.66,33.28,116.97
2468,2020,31919.0,9689.0,30.354961,3645.0,9.0,55:45:00  ,55.0,45.0,Undergraduate & Postgraduate,24376,7543,446.05,32,29.0,40.55,40.36,39.48,13.23
2725,2025,48436.0,10393.0,21.45693148,6092.0,7.950755089,50:50:00,49.65192686,50.34807314,Undergraduate & Postgraduate,34015,14421,798.44,17,171.0,35.61,23.17,27.02,8.29
391,2020,21436.0,1.418,0.00661504,50.0,15.0,47:53:00,47.0,53.0,Undergraduate & Postgraduate,14079,7357,458.79,229,1.0,45.59,45.51,45.31,81.75
2580,2021,15.957,1.274,7.983956884,50.0,3.0,42:58:00,41.69636747,58.30363253,Undergraduate & Postgraduate,11,5,492.25,237,1.0,44.73,44.34,44.76,78.92
1845,2023,46709.0,13159.0,28.17320936,2661.0,17.5531755,44:56:00,44.41133782,55.58866218,Undergraduate & Postgraduate,32858,13851,1395.0,2,1380.0,22.45,4.55,1.9,26.68
2748,2016,10665.0,1173.0,11.0,867.0,12.30103806,54:46:00,54.0,46.0,Undergraduate & Postgraduate,7828,2837,329.32,78,2.0,43.92,43.23,42.78,28.22
2684,2025,37598.0,376.0,1.0,1728.0,21.75810185, 51:49:00  ,51.0,49.0,Undergraduate & Postgraduate,22024,15574,1534.67,21,960.0,24.61,22.86,21.92,0.1
36,2026,9059.0,362.0,4.0,1187.0,7.631844987, 56:44:00  ,56.0,44.0,Undergraduate & Postgraduate,6388,2671,1160.26,80,387.0,33.04,33.05,33.16,5.26
3041,2019,16717.0,2358.0,14.10540169,2073.0,8.0,39 : 61,39.0,61.0,undergraduate & postgraduate,13773,2944,818.68,104,23.0,23.85,23.96,23.79,4.28
442,2018,36768.0,10684.0,29.05787641,1851.0,23.0,58:42:00,58.0,42.0,Undergraduate & Postgraduate  ,26848,9920,376.55,42,20.0,47.33,47.52,47.6,20.89
888,2025,27834.0,5567.0,,,12.49842838, 66:34:00,66.0,34.0, undergraduate & postgraduate,18171,9663,797.38,74,24.0,41.63,30.69,34.12,20.09
3064,2022,6344.0,1269.0,20.0,325.0,19.52,60:40:00,60.0,40.0, Undergraduate & Postgraduate,4095,2249,749.71,73,156.0,35.5,36.48,36.33,79.11
1984,2022,33824.0,14637.0,43.27400662,4832.0,7.0,41:59:00,40.67353418,59.32646582,Undergraduate & Postgraduate,18885,14939,503.59,117,2.0,45.11,44.69,45.1,21.23
461,2023,27764.0,1111.0,4.0,1890.0,14.68994709,42:58:00,42.0,58.0, Undergraduate & Postgraduate  ,22180,5584,1118.23,122,23.0,25.68,20.22,18.13,5.52
1099,2019,29533.0,1.315,0.004452646,50.0,21.0,52:48:00,52.0,48.0, UNDERGRADUATE & POSTGRADUATE,20202,9331,431.42,229,1.0,44.48,45.06,44.04,88.07
2262,2017,4998.0,2.049,0.040996399,833.0,6.0,45:55:00  ,44.50139279,55.49860721,Undergraduate & Postgraduate,3842,1156,560.59,17,85.0,36.22,38.08,38.08,84.8
1730,2025,2836.0,0.0,0.0,567.0,5.001763668,60:40:00,60.0,40.0,Undergraduate & Postgraduate,2102,734,1110.58,72,410.0,32.58,32.54,33.08,4.0
697,2026,14922.0,1791.0,12.0,1262.0,11.82408875,38 : 62,38.0,62.0,Undergraduate & Postgraduate,10506,4416,1349.57,120,36.0,29.01,25.61,22.27,5.48
3319,2025,30416.0,912.0,3.0,2456.0,12.38436482,60:40:00,60.0,40.0,Undergraduate & Postgraduate,14223,16193,1016.12,52,239.0,34.66,36.01,35.09,2.81
529,2019,15480.0,3.262,0.021072351,50.0,6.0,54:46:00,53.9659241,46.0340759,UNDERGRADUATE & POSTGRADUATE,12768,2712,504.26,27,90.0,30.74,29.09,29.12,14.89
419,2022,30221.0,4565.0,15.10539029,1698.0,14.0,52:48:00,52.0,48.0, UNDERGRADUATE & POSTGRADUATE  ,21036,9185,385.44,44,27.0,46.94,45.03,47.74,20.62
3414,2026,9114.0,1732.0,19.0,611.0,14.91653028,62:38:00  ,62.0,38.0,Undergraduate & Postgraduate,6123,2991,1633.16,98,351.0,24.68,24.91,23.94,9.43
2514,2026,11775.0,5534.0,47.0,913.0,12.89704272,56:44:00,56.0,44.0, Undergraduate & Postgraduate  ,8035,3740,614.48,126,2.0,46.87,35.82,38.92,35.29
2527,2025,18592.0,2045.0,11.0,1078.0,17.24675325,61:39:00,61.0,39.0,Undergraduate & Postgraduate,13458,5134,847.99,80,150.0,37.77,29.99,26.13,15.48
3246,2022,52387.0,3.057,0.005835417,50.0,10.0,57:43:00,57.0,43.0, Undergraduate & Postgraduate,31371,21016,513.04,37,26.0,41.99,41.26,43.58,12.77
2004,2022,47956.0,25940.0,54.09125031,3571.0,13.0, 59:41:00,59.0,41.0,Undergraduate & Postgraduate,30411,17545,385.44,44,27.0,46.94,45.03,47.74,20.62
757,2023,7041.0,1056.0,15.0,518.0,13.59266409,62:38:00,62.0,38.0,Undergraduate & Postgraduate,4960,2081,732.0,48,75.0,30.51,11.22,3.34,18.29
2127,2021,17119.0,0.0,0.0,1189.0,14.39781329,50:50:00,50.0,50.0, UNDERGRADUATE & POSTGRADUATE  ,9827,7292,991.32,34,100.0,31.09,30.53,32.11,248.64
529,2024,15631.0,3283.0,21.0,1078.0,14.5,59:41:00,59.0,41.0,UNDERGRADUATE & POSTGRADUATE  ,11283,4348,892.0,48,87.0,28.84,12.17,3.19,19.47
1861,2020,3737.0,149.0,4.0,281.0,13.29893238,69:31:00,69.0,31.0,Undergraduate & Postgraduate  ,2577,1160,365.33,15,41.0,44.75,47.48,44.85,19.11
2536,2022,35944.0,9323.0,25.93756955,2775.0,13.0, 51:49:00,51.0,49.0,undergraduate & postgraduate,26872,9072,563.63,249,1.0,44.6,44.17,44.61,75.31
2486,2022,27027.0,24.0,0.088800089,2079.0,13.0,50:50:00,50.47656544,49.52343456,UNDERGRADUATE & POSTGRADUATE,20858,6169,1081.75,6,900.5,22.59,22.6,23.04,0.7
58,2020,342151.0,20529.0,6.0,20302.0,16.85306866,45:55:00,45.0,55.0,Undergraduate & Postgraduate,226322,115829,875.0,22,395.0,25.3,25.36,25.81,1.67
906,2022,16552.0,5070.0,30.63073949,4855.0,3.0,52:48:00,52.0,48.0,UNDERGRADUATE & POSTGRADUATE  ,11620,4932,563.63,249,1.0,44.6,44.17,44.61,75.31
971,2021,9115.0,1.392,0.01527153,707.0,13.0,57:43:00  ,57.0,43.0,Undergraduate & Postgraduate  ,5411,3704,475.65,119,5.0,42.34,42.32,43.13,22.23
1865,2022,20573.0,3.571,0.017357702,50.0,14.0, 53:47:00,53.0,47.0,Undergraduate & Postgraduate,16067,4506,563.63,249,1.0,44.6,44.17,44.61,75.31
41,2025,72381.0,10857.0,15.0,5726.0,12.64076144,60:40:00,60.0,40.0,UNDERGRADUATE & POSTGRADUATE,54344,18037,797.38,74,24.0,41.63,30.69,34.12,20.09
3043,2024,17124.0,342.0,2.0,1082.0,15.82624769,70:30:00,70.0,30.0,UNDERGRADUATE & POSTGRADUATE,12361,4763,1255.17,12,968.0,31.19,19.42,16.96,8.33
2975,2022,32.535,1.532,4.708775165,50.0,15.0, 48:52:00,47.59977028,52.40022972,Undergraduate & Postgraduate,25,8,563.63,249,1.0,44.6,44.17,44.61,75.31
3410,2020,1869.0,262.0,14.0,106.0,17.63207547,30 : 70,30.0,70.0,UNDERGRADUATE & POSTGRADUATE  ,1088,781,576.3,72,46.0,40.31,40.83,40.35,19.68
20,2025,25858.0,7696.0,,,14.98146002,44:56:00,43.80341148,56.19658852,Undergraduate & Postgraduate,16567,9291,1206.26,52,258.0,33.0,21.59,17.81,11.59
364,2024,18963.0,3875.0,20.43673309,1872.0,10.12980769, 53:47:00,52.60974535,47.39025465,Undergraduate & Postgraduate,13153,5810,1005.42,118,149.0,33.09,24.1,32.62,6.94
2037,2026,9885.0,2004.0,20.27647147,536.0,18.44216418,57:43:00,56.99225274,43.00774726,Undergraduate & Postgraduate,6793,3092,1055.02,25,265.0,34.36,21.19,18.6,18.35
1188,2024,19129.0,2507.0,13.10744307,1136.0,16.83890845,54:46:00,54.1826549,45.8173451,Undergraduate & Postgraduate  ,13846,5283,629.21,256,1.0,44.21,29.31,36.0,15.65
3240,2024,31713.0,6203.0,19.56095459,2426.0,13.0721352,53:47:00,53.159462,46.840538,UNDERGRADUATE & POSTGRADUATE,22352,9361,729.4,69,24.0,40.8,31.89,35.12,21.43
2747,2017,13250.0,1.857,0.014015094,952.0,14.0, 47:53:00,47.0,53.0,UNDERGRADUATE & POSTGRADUATE,8940,4310,365.38,12,98.0,41.62,40.52,40.76,20.75
384,2022,9506.0,5331.0,56.08037029,1483.0,6.0, 54:46:00,54.0,46.0,Undergraduate & Postgraduate  ,5833,3673,155.21,7,22.0,70.4,74.48,73.02,40.91
774,2016,4710.0,47.0,1.0,239.0,19.70711297,55:45:00,55.26520307,44.73479693,Undergraduate & Postgraduate  ,2744,1966,578.88,17,281.0,25.53,25.27,24.91,1.41
3194,2018,81270.0,2441.0,3.003568352,1806.0,45.0,61:39:00,61.22703125,38.77296875,UNDERGRADUATE & POSTGRADUATE,58762,22508,925.88,4,892.0,17.82,16.94,19.96,2.5
1520,2017,29422.0,4708.0,16.0,1303.0,22.58019954,29 : 71,29.0,71.0,Undergraduate & Postgraduate,21774,7648,483.47,52,140.0,36.59,37.54,36.33,60.38
2573,2017,23329.0,4.477,0.019190707,50.0,13.0,55:45:00,55.0,45.0,Undergraduate & Postgraduate,14729,8600,504.15,10,323.0,30.97,30.64,27.38,11.24
5,2020,16340.0,2.474,0.015140759,50.0,10.0,45:55:00  ,44.95999275,55.04000725,Undergraduate & Postgraduate,11781,4559,387.14,7,81.0,50.25,51.56,47.27,14.26
3085,2018,24.39,1.885,7.728577286,50.0,15.0,54:46:00,53.91471155,46.08528845,Undergraduate & Postgraduate,19,5,586.83,12,191.0,32.23,35.18,35.11,141.39
790,2023,26069.0,6321.0,24.24843979,1322.0,19.7193646,50:50:00,49.54130551,50.45869449,Undergraduate & Postgraduate,14031,12038,646.76,264,1.0,44.35,28.72,37.03,16.54
1359,2025,49423.0,22240.0,45.0,3031.0,16.30583966, 59:41:00,59.0,41.0,Undergraduate & Postgraduate,28054,21369,664.44,260,1.0,45.11,29.52,34.2,16.34
1891,2025,5216.0,261.0,5.0,267.0,19.53558052,36 : 64,36.0,64.0,undergraduate & postgraduate,3964,1252,968.7,5,547.0,36.09,29.45,20.16,11.88
1681,2024,15103.0,2644.0,17.50760114,992.0,15.22479839,42:58:00,41.53494803,58.46505197,Undergraduate & Postgraduate,9633,5470,896.36,22,230.0,44.97,15.58,3.05,20.67
1315,2026,7848.0,78.0,1.0,843.0,9.309608541,29 : 71,29.0,71.0, Undergraduate & Postgraduate,6225,1623,1161.4,50,63.0,31.79,25.98,28.31,8.91
191,2020,9590.0,2.196,0.022898853,740.0,12.0, 58:42:00,58.0,42.0,undergraduate & postgraduate,5709,3881,468.53,116,4.0,43.02,42.93,41.34,22.49
2555,2016,26381.0,791.0,3.0,1749.0,15.08347627,56:44:00,56.0,44.0,Undergraduate & Postgraduate,20698,5683,506.48,25,148.0,29.76,29.35,29.9,9.32
1936,2026,18089.0,1809.0,10.0,821.0,22.03288672,41:59:00,41.0,59.0,Undergraduate & Postgraduate,9498,8591,1323.15,44,189.0,26.65,23.15,10.65,6.33
2502,2019,17349.0,1041.0,6.0,1255.0,13.82390438,62:38:00,62.0,38.0,Undergraduate & Postgraduate,13473,3876,504.07,59,155.0,40.49,38.79,39.26,54.27
1051,2021,34249.0,5822.0,,,12.03408292,61:39:00,61.0,39.0,Undergraduate & Postgraduate,25217,9032,360.49,85,32.0,47.98,48.61,48.93,14.82
2115,2022,56.56,291.0,514.4978784,50.0,20.0, 57:43:00,56.67908781,43.32091219,Undergraduate & Postgraduate,34,23,1064.0,35,105.0,30.36,30.33,30.45,241.41
1836,2022,6622.0,66.0,1.0,411.0,16.11192214,48:52:00  ,48.0,52.0,Undergraduate & Postgraduate,3251,3371,1169.52,80,121.0,25.65,25.99,25.62,89.52
3194,2021,81270.0,2441.0,3.003568352,1806.0,45.0,57:43:00,56.91129395,43.08870605, undergraduate & postgraduate,61154,20116,1109.33,6,819.0,23.66,25.72,24.7,2.5
3198,2025,48982.0,9710.0,19.82377148,3282.0,14.92443632,38 : 62,38.07154627,61.92845373,UNDERGRADUATE & POSTGRADUATE,30682,18300,797.38,74,24.0,41.63,30.69,34.12,20.09
1652,2017,13649.0,0.0,0.0,2216.0,6.159296029,48:52:00,48.0,52.0,Undergraduate & Postgraduate,10088,3561,677.98,34,152.0,23.24,22.28,22.84,2.49
452,2022,17649.0,353.0,2.0,1087.0,16.23643054,50:50:00,50.0,50.0,Undergraduate & Postgraduate,10193,7456,1053.97,36,135.0,31.4,31.29,30.89,198.9
155,2026,69358.0,0.0,0.0,4661.0,14.88049775,55:45:00,55.0,45.0,Undergraduate & Postgraduate,44679,24679,1402.96,37,136.0,29.34,21.31,8.96,11.19
274,2016,22447.0,898.0,4.0,1318.0,17.03110774,32 : 68,32.0,68.0, Undergraduate & Postgraduate,12803,9644,657.33,6,518.0,21.67,20.7,22.64,10.83
