id,University_Name,Country,country_code,web_pages,QS_2024_Rank,Academic Reputation Score,Employer Reputation Score,Faculty Student Score,Citations per Faculty Score,International Faculty Score,International Students Score,International Research Network Score,Employment Outcomes Score,Sustainability Score,QS_Overall_Score,World_Rank,National_Rank,QS_Rank,THE_Rank,ARWU_Rank,Enrollment,Undergrad_Students,Postgrad_Students,Faculty_Count,Student_Faculty_Ratio,Research_Output,International_Students (%),Tuition_Fee_USD,Acceptance_Rate (%),Graduation_Rate (%),Employability_Rank,QS_Subject_Rank,CWUR_World_Rank,CWUR_National_Rank,Education Rank,Employability Rank,Faculty Rank,Research Rank,CWUR_Score,THE_Rank_Current,Student Population,Students to Staff Ratio,International Students,THE_Overall_Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook,Year,Established_Year,Total_Students,Number_of_Campuses,Programs_Offered,University_Type,Total_Faculty,Campus_Area_Acres,City,Region,Research_Output_New,Student_Faculty_Ratio_New,International_Students_New,Faculty_Count_New,Publications_Count,Citations_Count,Quality_of_Education,Quality_of_Faculty,Alumni_Employment,Influence,Patents,CWUR_Score_New,Quality_Publications,city,region,female_percentage,male_percentage,subject_field,research_productivity_index
5156,national academy of fine arts,norway,NO,http://ska.khio.no/main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5157,university of bergen,norway,NO,http://www.uib.no/,=281,32.7,5.4,67.1,31.2,92.3,14.3,69.3,23.6,57.7,36.6,,,,,,,,,"1,634",7.0,Very High,,,,,,,286.0,3.0,376,-,-,231,77.0,287.0,"15,304",13.0,13%,54.9005,35.3,36.4,84.1,75.4,75.8,2026.0,,,,,Public,,,Bergen,Europe,Very High,7.0,832,"1,634",229.0,212.0,367.0,218.0,567.0,201.0,871.0,46.18,241.0,Bergen,Europe,61.0,39.0,"Geography,History, Philosophy & Theology,Other Health,Chemistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Archaeology,Computer Science,Politics & International Studies (incl Development Studies),Physics & Astronomy,Communication & Media Studies,Medicine & Dentistry,Mathematics & Statistics,Psychology,Education,Art, Performing Arts & Design,Law,Languages, Literature & Linguistics,Biological Sciences,Sociology",62.5
5158,university of oslo,norway,NO,http://www.uio.no/,117,55.8,11.2,81.7,64.2,86.1,25.4,95.9,41.8,91.8,56.9,,,,,,,,,"2,600",7.0,Very High,,,,,,,78.0,1.0,103,751,77,94,82.8,114.0,"20,102",11.7,18%,65.16149999999999,47.8,52.5,90.3,75.2,76.5,2026.0,,,,,Public,,,Oslo,Europe,Very High,7.0,"2,560","2,600",106.0,101.0,53.0,40.0,286.0,134.0,302.0,50.81,102.0,Oslo,Europe,66.0,34.0,"Medicine & Dentistry,Politics & International Studies (incl Development Studies),Computer Science,Communication & Media Studies,Other Health,Psychology,Languages, Literature & Linguistics,Law,Biological Sciences,Economics & Econometrics,Physics & Astronomy,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Sociology,Education,Geography,History, Philosophy & Theology,Chemistry,Archaeology,Mathematics & Statistics",71.66666667
5159,university of stavanger,norway,NO,http://www.uis.no/,1401+,7.2,5.7,,,,,26.3,,,-,,,,,,,,,,,,,,,,,,1307.0,7.0,-,1492,-,1243,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,42.0,,37.46666667
5160,university of tromsø,norway,NO,http://www.uit.no/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161,norwegian university of life sciences,norway,NO,http://www.umb.no/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.0,5.0,-,1013,-,751,71.6,863.0,"8,193",8.4,7%,37.8205,32.0,15.4,58.4,40.8,63.5,2026.0,,,,,,,,,,,,,,769.0,511.0,367.0,218.0,567.0,570.0,782.0,44.26,,,,,,,
5162,norwegian college of veterinary medicine,norway,NO,http://www.veths.no/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5163,kristiania university college,norway,NO,https://kristiania.no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5164,université de bangui,central african republic,CF,http://www.univ-bangui.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5165,université de ouagadougou,burkina faso,BF,http://www.univ-ouaga.bf/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5166,eritrea institute of technology,eritrea,ER,http://www.eit.edu.er/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5167,"arab academy for management, banking and financial sciences",jordan,JO,http://aambfs.edu.eg/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168,al al-bayt university,jordan,JO,http://www.aabu.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.0,"16,331",24.7,3%,36.19799999999999,14.7,11.1,80.0,18.0,52.3,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5169,amman arab university for higher studies,jordan,JO,http://www.aau.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5170,al hussein bin talal university,jordan,JO,http://www.ahu.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,al-zaytoonah university,jordan,JO,http://www.alzaytoonah.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5172,amman university,jordan,JO,http://www.amman.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5173,al-ahliyya amman university,jordan,JO,http://www.ammanu.edu.jo/,801-850,6.8,5.9,9.3,2.3,72.9,100.0,1.0,10.4,1.6,-,,,,,,,,,,,,,,,,,,,,,,,,,441.0,"4,510",14.8,64%,48.36099999999999,18.6,24.7,88.0,56.9,93.8,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5174,arab open university,jordan,JO,http://www.aou.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5175,applied science university,jordan,JO,http://www.asu.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176,al-balqa applied university,jordan,JO,http://www.bau.edu.jo/,1401+,5.0,6.7,4.3,2.4,3.8,1.8,2.0,7.6,1,-,,,,,,,,,"1,380",22.0,Medium,,,,,,,,,,,,,,1140.0,"24,503",23.7,3%,33.031,13.4,16.9,64.7,30.3,47.4,2026.0,,,,,Public,,,As-Salt,Asia,Medium,22.0,"1,647","1,380",,,,,,,,,,As-Salt,Asia,59.0,41.0,,31.76666667
5177,german jordanian university,jordan,JO,http://www.gju.edu.jo/,1001-1200,7.1,13.4,18.8,4.8,44.1,14.4,1.1,10.6,1,-,,,,,,,,,357,13.0,Very High,,,,,,,,,,,,,,997.0,"2,830",9.6,15%,35.517,22.4,13.6,60.3,24.5,78.6,2026.0,,,,,Public,,,,Asia,Very High,13.0,537,357,,,,,,,,,,,Asia,38.0,62.0,,23.83333333
5178,hashemite university,jordan,JO,http://www.hu.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5179,irbid national university,jordan,JO,http://www.inu.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5180,al-isra university,jordan,JO,http://www.isra.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5181,jadara university,jordan,JO,http://www.jadara.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182,jordan academy of music / higher institute of music,jordan,JO,http://www.jam.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5183,jerash private university,jordan,JO,http://www.jerashun.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5184,university of jordan,jordan,JO,http://www.ju.edu.jo/,=498,29.1,38.8,17.4,3.3,20.6,34.1,13.8,29.8,28.9,23.2,,,,,,,,,,,,,,,,,,1390.0,2.0,-,-,-,1332,68.2,,,,,,,,,,,,,,,,Public,,,Amman,Asia,High,14.0,4.851,2.190,,,,,,,,,,,,,,,
5185,jordan university of science and technology,jordan,JO,http://www.just.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.0,1.0,-,-,-,1252,68.5,824.0,"17,708",12.0,28%,38.5285,22.9,16.0,64.8,47.2,77.4,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186,middle east university,jordan,JO,http://www.meu.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187,mu' tah university,jordan,JO,http://www.mutah.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,new york institute of technology,jordan,JO,http://www.nyit.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5189,philadelphia university,jordan,JO,http://www.philadelphia.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5190,princess sumaya university for technology,jordan,JO,http://www.psut.edu.jo/,901-950,8.0,19.5,10.7,4.5,42.1,39.9,1.0,11.7,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,Amman,Asia,Very High,15.0,389,153,,,,,,,,,,,,,,,
5191,tafila technical university,jordan,JO,http://www.ttu.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,university of petra,jordan,JO,http://www.uop.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.0,"5,154",17.3,18%,36.665,15.2,12.4,76.1,17.5,67.4,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193,the world islamic sciences & education university,jordan,JO,http://www.wise.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5194,yarmouk university,jordan,JO,http://www.yu.edu.jo/,1001-1200,11.9,14.5,2.8,2.5,7.8,13.9,3.9,28.4,1.1,-,,,,,,,,,"1,113",31.0,Medium,,,,,,,,,,,,,,720.0,"21,300",23.6,15%,40.755500000000005,29.3,17.9,69.9,29.9,63.4,2026.0,,,,,Public,,,Irbid,Asia,Medium,31.0,"2,826","1,113",,,,,,,,,,Irbid,Asia,57.0,43.0,,25.06666667
5195,zarka private university,jordan,JO,http://www.zpu.edu.jo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5196,université de nouakchott,mauritania,MR,http://www.univ-nkc.mr/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5197,kaunas medical academy,lithuania,LT,http://info.kma.lt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,international school of management,lithuania,LT,http://www.ism.lt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,kaunas university of technology,lithuania,LT,http://www.ktu.lt/,801-850,11.3,21.8,31.5,6.8,3.3,24.1,16.9,8.4,1.9,-,,,,,,,,,719,11.0,Very High,,,,,,,1862.0,3.0,-,-,-,1790,66.2,1078.0,"7,308",13.0,11%,34.081999999999994,25.2,19.9,52.8,46.8,42.2,2026.0,,,,,Public,,,Kaunas,Europe,Very High,11.0,656,719,,,,,,,,,,Kaunas,Europe,36.0,64.0,,30.4
5200,klaipeda university,lithuania,LT,http://www.ku.lt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5201,lithuania christian college,lithuania,LT,http://www.lcc.lt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202,military academy of lithuania,lithuania,LT,http://www.lka.lt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5203,lithunian institute of physical education,lithuania,LT,http://www.lkka.lt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5204,lithunian academy of music and theatre,lithuania,LT,http://www.lmta.lt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,lithunian veterinary academy,lithuania,LT,http://www.lva.lt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,lithunian university of agriculture,lithuania,LT,http://www.lzua.lt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,vilnius academy of arts,lithuania,LT,http://www.mch.mii.lt/more/vda/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,mykolo romerio university,lithuania,LT,http://www.mruni.eu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,siauliai university,lithuania,LT,http://www.su.lt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210,vytautas magnus university,lithuania,LT,http://www.vdu.lt/,801-850,11.0,20.6,38.5,2.1,15.1,40.2,2.4,11.4,1.6,-,,,,,,,,,686,11.0,Very High,,,,,,,,,,,,,,1467.0,"8,381",10.6,19%,27.862999999999992,23.7,12.9,36.9,21.2,69.5,2026.0,,,,,Public,,,Kaunas,Europe,Very High,11.0,994,686,,,,,,,,,,Kaunas,Europe,61.0,39.0,,20.2
5211,vilnius gediminas technical university,lithuania,LT,http://www.vgtu.lt/,801-850,9.0,16.7,40.9,7.3,15.8,38.8,4.7,11.5,1.9,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,vilnius pedagogical university,lithuania,LT,http://www.vpu.lt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5213,vilnius university,lithuania,LT,http://www.vu.lt/,=473,19.8,27.8,83.0,3.0,13.0,14.9,43.5,25.5,11.7,24.4,,,,,,,,,,,,,,,,,,699.0,1.0,-,-,-,662,72.3,868.0,"19,929",11.7,12%,37.738,26.8,26.5,53.6,58.3,49.8,2026.0,,,,,Public,,,Vilnius,Europe,High,7.0,1.290,2.461,799.0,645.0,340.0,218.0,567.0,642.0,684.0,44.25,,,,,,,
5214,police academy in bratislava,slovakia,SK,http://www.akademiapz.sk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215,academy of arts in banská bystrica,slovakia,SK,http://www.aku.sk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5216,armed forces academy of general milan rastislav štefánik,slovakia,SK,http://www.aos.sk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,bratislava international school of liberal arts,slovakia,SK,http://www.bisla.sk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5218,technical institute of dubnica in dubnica nad váhom,slovakia,SK,http://www.dti.sk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,university of economics in bratislava,slovakia,SK,http://www.euba.sk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220,international school of management in prešov,slovakia,SK,http://www.ismpo.sk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5221,catholic university in ruzomberok,slovakia,SK,http://www.ku.sk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222,slovak medical university,slovakia,SK,http://www.szu.sk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223,janos selye university,slovakia,SK,http://www.selyeuni.sk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224,university of central europe in skalica,slovakia,SK,http://www.sevs.sk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225,slovak university of technology in bratislava,slovakia,SK,http://www.stuba.sk/,1001-1200,9.7,7.9,34.7,3.6,2.1,2.7,2.6,18.2,1.4,-,,,,,,,,,1.255,10.0,Very High,,,,,,,,,,,,,,1631.0,"10,809",12.9,19%,25.2725,28.7,14.5,24.7,45.4,45.0,2026.0,,,,,Public,,,Bratislava,Europe,Very High,10.0,375,1.255,,,,,,,,,,Bratislava,Europe,31.0,69.0,,21.0
