university_id,2024 RANK,2023 RANK,University,Country Code,Country_x,SIZE,FOCUS,RES.,AGE,STATUS,Academic Reputation Score,Academic Reputation Rank,Employer Reputation Score,Employer Reputation Rank,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Faculty Score,International Faculty Rank,International Students Score,International Students Rank,International Research Network Score,International Research Network Rank,Employment Outcomes Score,Employment Outcomes Rank,Sustainability Score,Sustainability Rank,Overall SCORE,Rank,Student Population,Students to Staff Ratio,International Students,Female to Male Ratio,Overall Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook,Year,World Rank,Location,National_Rank_x,Quality of Education,Alumni Employment,Quality of Faculty,Research_Output_x,Quality_Publications,Influence,Citations_Count,Score,Latitude,Longitude,city_x,region_x,type_x,research_output_x,student_faculty_ratio_x,faculty_count_x,city_y,region_y,type_y,research_output_y,student_faculty_ratio_y,faculty_count_y,city,region,type,research_output,student_faculty_ratio,faculty_count,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_rank,country_avg_citations,country_avg_international_ratio,research_productivity_index,female_percentage,male_percentage,subject_field,citations_score,research_output_score,Enrollment,Undergrad_Students,Postgrad_Students,Faculty_Count,Student_Faculty_Ratio,Research_Output,International_Students (%),Tuition_Fee_USD,Acceptance_Rate (%),Graduation_Rate (%),Employability_Rank,QS_Subject_Rank,QS_Rank,THE_Rank,ARWU_Rank
U0240,387,288=,Belarusian State University,BY,Belarus,L,FO,VH,5,A,26.6,327,42.5,219,95.3,61,1.3,701+,4.1,701+,49.9,294,3.4,701+,24.5,341,1.4,701+,28.3,1476,23030,7.6,19%,62:38:00,23.1835,25.5,11.5,17,55.4,66.8,2024,-1,,-1,,,,,,,,,,,Minsk,Europe,Public,Very High,5,"4,173",Minsk,Europe,Public,Very High,5,"4,173",Minsk,Europe,Public,Very High,5,"4,173",1,1476,23.1835,26.6,1476,,,27.96666667,62,38,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0241,387,551-560,Concordia University,CA,Canada,XL,CO,VH,3,A,15,580,15.2,544,3,701+,23.7,504,80.3,227,89.3,122,40.4,373,30.2,254,88.8,97=,28.3,508,36749,34.6,34%,50:50:00,45.0855,25.7,29.3,66.2,66.3,86.6,2024,719,Canada,24,667,268,304,605,544,1001,1001,71.7,61.0666922,-107.991707,Montreal,North America,Public,Very High,25,"2,282",Montreal,North America,Public,Very High,25,"2,282",Montreal,North America,Public,Very High,25,"2,282",23,21,55.88345652,32.3,315.2173913,294.8571429,,53.93333333,50,50,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0242,387,327,National Taiwan University of Science and Technology (Taiwan Tech),TW,Taiwan,M,FO,VH,3,A,27.1,321,37.8,256,43.6,360,27,463,17.5,622,31.1,410,1.9,701+,18.5,451,26.6,481=,28.3,443,9221,18.5,19%,30 : 70,47.593,33.2,36.9,63.8,93.2,56.4,2024,-1,,-1,,,,,,,,,,,Taipei City,Asia,Public,Very High,9,"1,005",Taipei City,Asia,Public,Very High,9,"1,005",Taipei City,Asia,Public,Very High,9,"1,005",22,154,33.41943182,20.48181818,1021.181818,734.8571429,,64.63333333,30,70,"Computer Science,Business & Management,Architecture,General Engineering,Languages, Literature & Linguistics,Civil Engineering,Art, Performing Arts & Design,Accounting & Finance,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering,Education",19.4,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0243,392,406=,South China University of Technology,CN,China (Mainland),XL,CO,VH,3,A,12.5,601+,4.2,601+,19,694,95.4,50,10.4,701+,4.5,701+,9.7,674,21.9,380,10.2,667=,28.2,290,40449,12.6,6%,38 : 62,53.847,36.6,38.2,83.2,92.8,44,2024,319,China,17,667,228,304,200,242,661,304,76.1,30.047992,-94.3357433,Guangzhou,Asia,Public,Very High,14,3.006,Guangzhou,Asia,Public,Very High,14,3.006,Guangzhou,Asia,Public,Very High,14,3.006,35,12,56.53822857,28.66857143,328.4,574.8823529,12,71.4,38,62,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0244,392,422=,Xiamen University,CN,China (Mainland),XL,FC,VH,4,A,25.9,340,11.6,601+,20,664,65.3,170,5.4,701+,3.4,701+,25.4,494,21.5,387,17.1,579=,28.2,334,44715,15.1,2%,,51.799,38,33.5,83.7,72.1,38.4,2024,369,China,26,667,177,304,246,260,471,898,75.4,30.047992,-94.3357433,Xiamen,Asia,Public,Very High,12,3.106,Xiamen,Asia,Public,Very High,12,3.106,Xiamen,Asia,Public,Very High,12,3.106,35,12,56.53822857,28.66857143,328.4,574.8823529,12,63.1,,,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0245,399,308=,HSE University,RU,Russia,XL,FO,VH,3,A,27.3,318,31.9,308,90.7,82,1.9,701+,6.3,701+,16.1,597,71.1,191,13.4,639,5.1,701+,28,479,34656,18.6,12%,,46.213,34.4,44,57.3,56.5,51.4,2024,-1,,-1,,,,,,,,,,,Moscow,Europe,Public,Very High,6,2724,Moscow,Europe,Public,Very High,6,2724,Moscow,Europe,Public,Very High,6,2724,24,95,29.87127083,13.9625,1185.041667,541,,52.6,,,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0246,400,481=,Iowa State University,US,United States,L,CO,VH,5,A,20,440,13.5,597,8.4,701+,58.7,217,4.6,701+,11.1,690,50.9,307,27.2,300,51.8,295=,27.9,392,28591,17.1,8%,46:54:00,49.2895,39.5,34.5,69.3,84.8,46,2024,177,USA,69,563,245,134,203,195,214,222,78.9,39.7837304,-100.445882,Ames,North America,Public,Very High,17,1.656,Ames,North America,Public,Very High,17,1.656,Ames,North America,Public,Very High,17,1.656,98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,62.86666667,46,54,"Mechanical & Aerospace Engineering,History, Philosophy & Theology,Chemical Engineering,Accounting & Finance,Veterinary Science,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Architecture,Other Health,General Engineering,Psychology,Medicine & Dentistry,Sport Science,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Languages, Literature & Linguistics,Civil Engineering,Biological Sciences,Law,Business & Management,Sociology,Education,Art, Performing Arts & Design,Computer Science,Economics & Econometrics,Communication & Media Studies,Chemistry,Electrical & Electronic Engineering,Agriculture & Forestry",58.2,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0247,400,551-560,Masaryk University,CZ,Czech Republic,XL,CO,VH,5,A,23.2,371,32.2,305,10.4,701+,15.2,628,31,481,68.7,215,56.2,276,14.6,575,69.9,207=,27.9,740,32789,18.4,23%,62:38:00,38.301,25.9,31,50.1,41.7,66.3,2024,571,Czech Republic,2,667,1001,304,500,590,435,898,73,49.7439047,15.3381061,Brno,Europe,Public,Very High,15,1.892,Brno,Europe,Public,Very High,15,1.892,Brno,Europe,Public,Very High,15,1.892,11,459,29.91190909,13.75454545,1151.727273,587.6666667,,40.93333333,62,38,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0248,403,494=,University of Granada,ES,Spain,XL,FC,VH,5,A,44,192,9.8,601+,5.6,701+,23.3,509,3.4,701+,16.1,598,96.8,34,5.1,701+,36.1,391=,27.8,603,55523,14.7,9%,59:41:00,41.8645,28.5,26.6,65.7,52.2,52.6,2024,318,Spain,6,667,1001,304,251,294,497,200,76.1,39.3260685,-4.8379791,Granada,Europe,Public,Very High,19,2.682,Granada,Europe,Public,Very High,19,2.682,Granada,Europe,Public,Very High,19,2.682,9,313,39.44405556,25.51111111,727,558.7142857,,48.16666667,59,41,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0249,404,601-650,Istanbul Technical University,TR,Turkey,L,FO,VH,5,A,24.2,357,60.4,131,12.1,701+,13.3,674,7.3,701+,18.3,569,37.2,398,23,365,63.1,232=,27.6,547,19055,25.8,14%,42:58:00,43.642,35.8,36.6,51.8,87.3,45.8,2024,648,Turkey,6,667,785,304,587,711,1001,405,72.3,38.9597594,34.9249653,Maslak-Istanbul,Asia,Public,Very High,13,1.8,Maslak-Istanbul,Asia,Public,Very High,13,1.8,Maslak-Istanbul,Asia,Public,Very High,13,1.8,10,382,34.57495,16.61,965.9,499.5,,58.56666667,42,58,"Mathematics & Statistics,Electrical & Electronic Engineering,Architecture,Other Health,Civil Engineering,Physics & Astronomy,Art, Performing Arts & Design,Business & Management,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Chemistry,Computer Science,General Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Accounting & Finance,Chemical Engineering",48.9,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0250,404,453,"University of California, Riverside",US,United States,L,FC,VH,4,A,17.5,505,7,601+,6.7,701+,59.9,207,63,307,9.1,701+,45.1,346,10,701+,46.6,327=,27.6,264,25670,19.6,14%,53:47:00,55.1655,35.9,35.4,85.7,70.6,77,2024,245,USA,87,477,1001,304,328,240,149,200,77.4,39.7837304,-100.445882,Riverside,North America,Public,Very High,17,1.497,Riverside,North America,Public,Very High,17,1.497,Riverside,North America,Public,Very High,17,1.497,98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,63.9,53,47,"Economics & Econometrics,Mathematics & Statistics,Chemical Engineering,Chemistry,Languages, Literature & Linguistics,General Engineering,Sociology,History, Philosophy & Theology,Psychology,Other Health,Physics & Astronomy,Accounting & Finance,Agriculture & Forestry,Medicine & Dentistry,Communication & Media Studies,Biological Sciences,Education,Mechanical & Aerospace Engineering,Computer Science,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Business & Management,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies)",78.3,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0251,404,412=,University of the Philippines,PH,Philippines,XL,FC,HI,5,A,34.4,250,58.9,136,38,415,1.9,701+,1.6,701+,1.1,701+,9.3,685,35.3,213,38.7,370=,27.6,1248,53676,11.1,0%,59:41:00,27.332,25.4,15.3,38.7,22.8,38.4,2024,-1,,-1,,,,,,,,,,,Quezon City,Asia,Public,High,9,4.48,Quezon City,Asia,Public,High,9,4.48,Quezon City,Asia,Public,High,9,4.48,4,1050,25.6985,21.65,1347.25,,,25.6,59,41,,,75,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0252,407,521-530,University of Delhi,IN,India,L,FC,VH,5,A,36.1,240,28.2,344,3.9,701+,22.5,522,1.4,701+,1.7,701+,24.7,502,91.4,34,31,432=,27.4,939,29532,23.8,1%,48:52:00,34.0035,40.4,24.2,39,40.5,23.3,2024,726,India,7,293,146,304,569,724,839,1001,71.7,22.3511148,78.6677428,New Delhi,Asia,Public,Very High,22,1.171,New Delhi,Asia,Public,Very High,22,1.171,New Delhi,Asia,Public,Very High,22,1.171,16,218,38.128875,14.1375,783.3125,777,,34.56666667,48,52,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0253,410,369=,University of Kansas,US,United States,L,FC,VH,5,A,15.1,577,13.3,601+,83.6,116,9,701+,72.6,263,7.8,701+,35.7,414,23.5,359,71.8,194=,27.2,383,23410,9.5,7%,53:47:00,49.6285,42.7,25.9,73.1,79.9,58.6,2024,224,USA,83,324,270,304,243,218,180,121,77.8,39.7837304,-100.445882,Lawrence,North America,Public,Very High,7,3.357,Lawrence,North America,Public,Very High,7,3.357,Lawrence,North America,Public,Very High,7,3.357,98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,59.63333333,53,47,"History, Philosophy & Theology,Economics & Econometrics,Communication & Media Studies,Electrical & Electronic Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Psychology,Other Health,Agriculture & Forestry,Biological Sciences,Sport Science,Education,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Business & Management,Chemistry,General Engineering,Computer Science,Sociology,Civil Engineering,Accounting & Finance,Art, Performing Arts & Design,Law,Geography,Languages, Literature & Linguistics,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Architecture,Mathematics & Statistics",43,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0254,413,438=,Oxford Brookes University,UK,United Kingdom,L,CO,HI,3,A,28.9,301,29.7,329,13.8,701+,8.4,701+,68.8,282,70.3,209,27.1,481,18.4,454,34.3,409=,27.1,664,13860,14,25%,58:42:00,40.03,25.1,21.1,62.5,29.1,87.9,2024,-1,,-1,,,,,,,,,,,,Europe,Public,High,15,"1,471",,Europe,Public,High,15,"1,471",Oxford,Europe,Public,High,15,"1,471",69,1,50.81734058,25.96666667,455.4347826,388.05,48.5,37.56666667,58,42,,,75,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0255,415,461=,James Cook University,AU,Australia,M,FC,VH,4,A,15.4,567,8.7,601+,14.1,701+,51.1,255,42,393,13.5,650,42.5,359,9,701+,83.3,131,27,390,9759,17.3,9%,66:34:00,49.373,28.3,30.9,79.6,58.9,77.7,2024,390,Australia,13,667,1001,304,537,453,253,327,75.1,-24.7761086,134.755,Townsville,Oceania,Public,Very High,11,"2,940",Townsville,Oceania,Public,Very High,11,"2,940",Townsville,Oceania,Public,Very High,11,"2,940",21,54,57.36819048,33.99047619,250.1428571,519.8125,,56.46666667,66,34,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0256,418,264=,Tomsk State University,RU,Russia,M,CO,VH,5,A,23.1,376,10.9,601+,99.4,32,5.1,701+,23.7,555,91.5,109,23.4,514,7.3,701+,3,701+,26.9,546,7930,11.6,37%,,43.7385,49.2,40,31.8,53.8,79.1,2024,-1,,-1,,,,,,,,,,,Tomsk,Europe,Public,Very High,5,"1,742",Tomsk,Europe,Public,Very High,5,"1,742",Tomsk,Europe,Public,Very High,5,"1,742",24,95,29.87127083,13.9625,1185.041667,541,,41.86666667,,,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0257,419,443=,Washington State University,US,United States,L,FC,VH,5,A,24.4,354,17.9,489,16.2,701+,35.4,386,50,358,5.5,701+,46.5,335,11.1,701+,49.7,309=,26.8,344,28896,18.8,6%,55:45:00,51.169,36.9,34.5,74.8,82.9,60.3,2024,277,USA,99,667,748,174,321,312,289,460,76.8,39.7837304,-100.445882,Pullman,North America,Public,Very High,14,1.935,Pullman,North America,Public,Very High,14,1.935,Pullman,North America,Public,Very High,14,1.935,98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,64.06666667,55,45,"Medicine & Dentistry,Geography,Agriculture & Forestry,Accounting & Finance,Chemistry,Civil Engineering,Architecture,Electrical & Electronic Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Psychology,Computer Science,Business & Management,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,General Engineering,History, Philosophy & Theology,Sport Science,Mechanical & Aerospace Engineering,Mathematics & Statistics,Archaeology,Sociology,Art, Performing Arts & Design,Education,Veterinary Science,Biological Sciences,Economics & Econometrics,Politics & International Studies (incl Development Studies),Communication & Media Studies,Other Health",33.5,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0258,421,284=,Graz University of Technology,AT,Austria,M,FO,VH,5,A,14.5,595,11,601+,99.5,31,13.6,664,75,255,58.8,258,10.4,664,13.6,629,4.2,701+,26.7,559,6660,8.2,24%,26 : 74,43.3465,40.4,21.4,51.5,91.5,81.5,2024,718,Austria,8,667,1001,304,780,708,957,460,71.7,47.59397,14.12456,Graz,Europe,Public,Very High,5,"1,427",Graz,Europe,Public,Very High,5,"1,427",Graz,Europe,Public,Very High,5,"1,427",3,119,51.20583333,30.26666667,395.6666667,317,,54.8,26,74,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0259,421,260=,Novosibirsk State University,RU,Russia,M,CO,VH,4,A,27.5,317,14.4,572,93.5,69,12.6,685,6.7,701+,56.3,264,5.3,701+,12.9,667,6.8,701+,26.7,750,7264,6.6,20%,,38.0635,42.2,36.6,31.6,40.7,51.9,2024,595,Russia,4,255,1001,304,509,652,663,541,72.8,40.2338211,-84.4096729,Novosibirsk ,Europe,Public,Very High,6,"1,218",Novosibirsk ,Europe,Public,Very High,6,"1,218",Novosibirsk ,Europe,Public,Very High,6,"1,218",24,95,29.87127083,13.9625,1185.041667,541,,36.3,,,"Languages, Literature & Linguistics,General Engineering,Sociology,Archaeology,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Education,Mathematics & Statistics,Chemical Engineering,Psychology,History, Philosophy & Theology,Accounting & Finance,Chemistry,Art, Performing Arts & Design,Civil Engineering,Physics & Astronomy,Economics & Econometrics,Agriculture & Forestry,Business & Management,Biological Sciences,Computer Science,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Law,Other Health,Communication & Media Studies",70.5,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0260,426,531-540,University of Limerick,IE,Ireland,L,FC,HI,4,A,17.5,507,29.1,337,14,701+,21.9,529,88.4,190,28.6,434,34.6,421,13.9,614,58.9,254,26.6,496,14640,27.1,15%,50:50:00,45.422,27.1,32.6,64.1,75.9,76.1,2024,949,Ireland,6,667,863,304,927,867,1001,898,70.1,52.865196,-7.9794599,Limerick,Europe,Public,High,14,952,Limerick,Europe,Public,High,14,952,Limerick,Europe,Public,High,14,952,7,231,47.20792857,23.4,484.2857143,544,,57.53333333,50,50,,,75,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0261,427,551-560,Anna University,IN,India,L,FO,VH,3,A,8.5,601+,8.5,601+,5.3,701+,99.8,12,,,1.5,701+,33.8,427,9.8,701+,,,26.5,586,12824,13.1,1%,41:59:00,42.357,32,26.3,72.4,51,20.4,2024,-1,,-1,,,,,,,,,,,Chennai,Asia,Public,Very High,21,730,Chennai,Asia,Public,Very High,21,730,Chennai,Asia,Public,Very High,21,730,16,218,38.128875,14.1375,783.3125,777,,49.9,41,59,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0262,429,457=,University of Trento,IT,Italy,L,CO,VH,4,A,24.6,352,8.9,601+,19.3,685,44,305,26.9,509,6.2,701+,61,238,9.3,701+,34.9,400=,26.3,374,14100,18.4,7%,51:49:00,50.076,29.3,34.8,80.5,65.2,61.1,2024,479,Italy,25,667,1001,304,565,485,474,405,74,42.6384261,12.674297,Trento,Europe,Public,Very High,13,1.066,Trento,Europe,Public,Very High,13,1.066,Trento,Europe,Public,Very High,13,1.066,18,181,47.393,24.45,458.7222222,335.6666667,,60.16666667,51,49,"Sociology,Business & Management,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Archaeology,Agriculture & Forestry,Mathematics & Statistics,History, Philosophy & Theology,Economics & Econometrics,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Physics & Astronomy,Biological Sciences,Sport Science,Computer Science,Accounting & Finance,Civil Engineering,Chemical Engineering,Psychology,Law,Architecture,Medicine & Dentistry",51.5,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0263,431,477=,Ko̤ University,TR,Turkey,M,FC,HI,3,B,22.4,393,47.3,187,24,591,28.6,448,27.3,504,11.2,687,6.4,701+,11,701+,29.9,449=,26.2,382,6427,19.5,9%,49:51:00,49.777,31.8,40.5,68.9,91.9,57.4,2024,-1,,-1,,,,,,,,,,,Istanbul,Asia,Private,High,11,560,Istanbul,Asia,Private,High,11,560,Istanbul,Asia,Private,High,11,560,10,382,34.57495,16.61,965.9,499.5,,67.1,49,51,"Medicine & Dentistry,Politics & International Studies (incl Development Studies),General Engineering,Languages, Literature & Linguistics,Law,History, Philosophy & Theology,Business & Management,Psychology,Electrical & Electronic Engineering,Communication & Media Studies,Art, Performing Arts & Design,Other Health,Physics & Astronomy,Computer Science,Chemistry,Accounting & Finance,Mechanical & Aerospace Engineering,Archaeology,Chemical Engineering,Biological Sciences,Sociology,Economics & Econometrics,Mathematics & Statistics",79.2,75,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0264,431,561-570,Murdoch University,AU,Australia,M,CO,VH,3,A,7.3,601+,5.3,601+,5.4,701+,53.1,242,86.3,200,76.6,178,40.1,378,14.2,593,23.7,506=,26.2,384,14816,34,38%,62:38:00,49.601,23.2,29.6,81.4,67.2,94.2,2024,870,Australia,25,667,879,304,856,814,565,1001,70.6,-24.7761086,134.755,Murdoch,Oceania,Public,Very High,21,613,Murdoch,Oceania,Public,Very High,21,613,Murdoch,Oceania,Public,Very High,21,613,21,54,57.36819048,33.99047619,250.1428571,519.8125,,59.4,62,38,"Economics & Econometrics,Law,Biological Sciences,Education,Communication & Media Studies,Languages, Literature & Linguistics,Physics & Astronomy,Chemical Engineering,Chemistry,Sociology,Other Health,Sport Science,Art, Performing Arts & Design,General Engineering,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Psychology,Accounting & Finance,Mathematics & Statistics,Business & Management,Veterinary Science,Computer Science,Politics & International Studies (incl Development Studies),Agriculture & Forestry",49.6,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0265,431,436=,National Taipei University of Technology,TW,Taiwan,M,FO,VH,3,A,15,584,57.7,144,27,560,34.3,398,21.1,582,18.2,571,1.3,701+,17.3,485,12.6,638,26.2,987,9868,15.6,10%,28 : 72,32.9275,27.3,25,35.8,94.1,41.6,2024,-1,,-1,,,,,,,,,,,Taipei City,Asia,Public,Very High,11,714,Taipei City,Asia,Public,Very High,11,714,Taipei City,Asia,Public,Very High,11,714,22,154,33.41943182,20.48181818,1021.181818,734.8571429,,51.63333333,28,72,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0266,431,332,National Taiwan Normal University,TW,Taiwan,M,CO,VH,4,A,34.5,248,20.8,448,65.4,209,5.9,701+,14.5,674,26.7,452,1.5,701+,14.7,571,43.2,344,26.2,582,10878,12.3,12%,,42.513,35,32,51.4,92.7,50.4,2024,846,Taiwan,14,667,1001,304,848,765,1001,673,70.8,23.5983227,120.8353769,Taipei City,Asia,Public,Very High,8,1.374,Taipei City,Asia,Public,Very High,8,1.374,Taipei City,Asia,Public,Very High,8,1.374,22,154,33.41943182,20.48181818,1021.181818,734.8571429,,58.7,,,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0267,431,501-510,University of Stirling,UK,United Kingdom,M,CO,VH,4,A,11.5,601+,10.2,601+,10.5,701+,34.7,391,71.9,266,83.5,149,14.4,607,14.8,566,79.8,152=,26.2,442,10650,18.7,28%,64:36:00,47.598,23,26.2,82.4,41,91.4,2024,777,United Kingdom,53,667,601,304,969,783,728,460,71.3,54.7023545,-3.2765753,Stirling,Europe,Public,Very High,14,728,Stirling,Europe,Public,Very High,14,728,Stirling,Europe,Public,Very High,14,728,69,1,50.81734058,25.96666667,455.4347826,388.05,48.5,49.86666667,64,36,"Accounting & Finance,Communication & Media Studies,Biological Sciences,History, Philosophy & Theology,Sport Science,Business & Management,Law,Education,Psychology,Geology, Environmental, Earth & Marine Sciences,Sociology,Computer Science,Languages, Literature & Linguistics,General Engineering,Other Health,Mathematics & Statistics,Economics & Econometrics,Politics & International Studies (incl Development Studies)",42,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0268,436,471=,Dublin City University,IE,Ireland,L,FC,HI,3,A,19.7,452,27,360,25.6,575,12.4,690,76,248,19.3,557,19.3,548,24.8,334,81.7,137=,26,410,14325,26.1,12%,58:42:00,48.62,24.5,35.2,77.1,62.8,73.9,2024,936,Ireland,5,667,914,304,968,875,1001,673,70.2,52.865196,-7.9794599,Dublin,Europe,Public,High,11,1.257,Dublin,Europe,Public,High,11,1.257,Dublin,Europe,Public,High,11,1.257,7,231,47.20792857,23.4,484.2857143,544,,58.36666667,58,42,,,75,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0269,436,415,Tampere University,FI,Finland,L,FC,VH,1,A,22.5,391,19.5,463,23.9,595,31.8,422,32,473,6.4,701+,56.4,275,20.6,406,37.2,387,26,331,16236,20.7,7%,55:45:00,51.892,30.6,38.4,80.9,93.1,49.8,2024,-1,,-1,,,,,,,,,,,Tampere,Europe,Public,Very High,12,1.31,Tampere,Europe,Public,Very High,12,1.31,Tampere,Europe,Public,Very High,12,1.31,8,121,53.541875,26.9,312.125,424.6666667,,70.8,55,45,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0270,441,433,Universit̩ Laval,CA,Canada,L,FC,VH,5,A,19.9,443,11,601+,25.6,577,25.1,484,67.4,290,36.3,372,55.4,280,24.4,343,31,432=,25.9,268,30362,17.9,16%,58:42:00,54.8225,40.7,38.7,73.7,94.2,76.2,2024,-1,,-1,,,,,,,,,,,Qu̩bec,North America,Public,Very High,11,2.29,Qu̩bec,North America,Public,Very High,11,2.29,Qu̩bec,North America,Public,Very High,11,2.29,23,21,55.88345652,32.3,315.2173913,294.8571429,,68.86666667,58,42,"Sociology,Electrical & Electronic Engineering,Computer Science,General Engineering,Art, Performing Arts & Design,Psychology,Mechanical & Aerospace Engineering,Mathematics & Statistics,Agriculture & Forestry,Biological Sciences,Sport Science,Business & Management,Archaeology,Chemistry,Geography,Other Health,Economics & Econometrics,Accounting & Finance,Civil Engineering,Law,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Education,Physics & Astronomy,History, Philosophy & Theology,Architecture,Languages, Literature & Linguistics,Communication & Media Studies",57.5,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0271,441,392=,University of Utah,US,United States,L,FC,VH,5,A,15.9,548,6,601+,53,295,36.5,383,25.3,530,10.1,701+,54.4,289,14.9,560,49,315,25.9,238,31502,13.3,8%,50:50:00,56.505,43.5,38.5,87,83.5,40.9,2024,83,USA,48,169,187,80,125,105,68,93,82.3,39.7837304,-100.445882,Salt Lake City,North America,Public,Very High,8,3.345,Salt Lake City,North America,Public,Very High,8,3.345,Salt Lake City,North America,Public,Very High,8,3.345,98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,69.66666667,50,50,"Architecture,Electrical & Electronic Engineering,Accounting & Finance,Education,Mathematics & Statistics,Languages, Literature & Linguistics,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Geography,Business & Management,Biological Sciences,Chemical Engineering,History, Philosophy & Theology,Chemistry,Politics & International Studies (incl Development Studies),Other Health,Law,Sociology,Mechanical & Aerospace Engineering,Medicine & Dentistry,Computer Science,General Engineering,Physics & Astronomy,Sport Science,Art, Performing Arts & Design,Economics & Econometrics,Agriculture & Forestry,Psychology,Communication & Media Studies",72,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
