university_id,university_name,country,source,year
U001646,Paris Sciences et Lettres – PSL Research University Paris,France,THE,2023
U002966,University of Illinois at Urbana-Champaign,United States,THE,2023
U001077,Karolinska Institute,Sweden,THE,2023
U003289,University of Texas at Austin,United States,THE,2023
U000699,Fudan University,China,THE,2023
U001915,Shanghai Jiao Tong University,China,THE,2023
U002197,The University of Queensland,Australia,THE,2023
U003047,University of Manchester,United Kingdom,THE,2023
U002200,The University of Sydney,Australia,THE,2023
U001893,Seoul National University,South Korea,THE,2023
U003474,Washington University in St Louis,United States,THE,2023
U002160,The Hong Kong University of Science and Technology,Hong Kong,THE,2023
U003466,Wageningen University & Research,Netherlands,THE,2023
U002746,University of Amsterdam,Netherlands,THE,2023
U000311,Brown University,United States,THE,2023
U000194,Australian National University,Australia,THE,2023
U002810,"University of California, Davis",United States,THE,2023
U002817,"University of California, Santa Barbara",United States,THE,2023
U003253,University of Southern California,United States,THE,2023
U003419,Utrecht University,Netherlands,THE,2023
U003556,Zhejiang University,China,THE,2023
U001204,Kyoto University,Japan,THE,2023
U003123,University of North Carolina at Chapel Hill,United States,THE,2023
U000500,Delft University of Technology,Netherlands,THE,2023
U000298,Boston University,United States,THE,2023
U003401,UNSW Sydney,Australia,THE,2023
U000388,Charité - Universitätsmedizin Berlin,Germany,THE,2023
U003220,University of Science and Technology of China,China,THE,2023
U002933,University of Groningen,Netherlands,THE,2023
U002799,University of Bristol,United Kingdom,THE,2023
U001233,Leiden University,Netherlands,THE,2023
U003539,Yonsei University (Seoul campus),South Korea,THE,2023
U000835,Hong Kong Polytechnic University,Hong Kong,THE,2023
U000606,Erasmus University Rotterdam,Netherlands,THE,2023
U003375,University of Wisconsin-Madison,United States,THE,2023
U000601,Emory University,United States,THE,2023
U002925,University of Glasgow,United Kingdom,THE,2023
U003394,University of Zurich,Switzerland,THE,2023
U001317,McMaster University,Canada,THE,2023
U000850,Humboldt University of Berlin,Germany,THE,2023
U003331,University of Tübingen,Germany,THE,2023
U002728,University of Adelaide,Australia,THE,2023
U002790,University of Bonn,Germany,THE,2023
U001976,Sorbonne University,France,THE,2023
U000693,Free University of Berlin,Germany,THE,2023
U001174,Korea Advanced Institute of Science and Technology (KAIST),South Korea,THE,2023
U002668,Université Paris-Saclay,France,THE,2023
U002780,University of Bern,Switzerland,THE,2023
U002811,"University of California, Irvine",United States,THE,2023
U000922,Institut Polytechnique de Paris,France,THE,2023
U001417,Nanjing University,China,THE,2023
U003429,Vanderbilt University,United States,THE,2023
U000433,City University of Hong Kong,Hong Kong,THE,2023
U001818,RWTH Aachen University,Germany,THE,2023
U002766,University of Basel,Switzerland,THE,2023
U001126,King Abdulaziz University,Saudi Arabia,THE,2023
U003077,University of Minnesota,United States,THE,2023
U003056,"University of Maryland, College Park",United States,THE,2023
U003365,University of Warwick,United Kingdom,THE,2023
U001345,Michigan State University,United States,THE,2023
U000734,Ghent University,Belgium,THE,2023
U002784,University of Birmingham,United Kingdom,THE,2023
U003252,University of Southampton,United Kingdom,THE,2023
U002949,University of Helsinki,Finland,THE,2023
U003096,University of Montreal,Canada,THE,2023
U001591,Ohio State University (Main campus),United States,THE,2023
U002912,University of Freiburg,Germany,THE,2023
U002858,University of Copenhagen,Denmark,THE,2023
U002664,Université Paris Cité,France,THE,2023
U003229,University of Sheffield,United Kingdom,THE,2023
U000003,Aarhus University,Denmark,THE,2023
U002738,University of Alberta,Canada,THE,2023
U002928,University of Göttingen,Germany,THE,2023
U001269,Lund University,Sweden,THE,2023
U003462,Vrije Universiteit Amsterdam,Netherlands,THE,2023
U001219,Lancaster University,United Kingdom,THE,2023
U000493,Dartmouth College,United States,THE,2023
U001751,Queen Mary University of London,United Kingdom,THE,2023
U003356,University of Vienna,Austria,THE,2023
U003142,University of Oslo,Norway,THE,2023
U001738,Purdue University West Lafayette,United States,THE,2023
U002942,University of Hamburg,Germany,THE,2023
U003017,University of Leeds,United Kingdom,THE,2023
U003133,University of Nottingham,United Kingdom,THE,2023
U002750,University of Antwerp,Belgium,THE,2023
U002208,The University of Western Australia,Australia,THE,2023
U003285,University of Technology Sydney,Australia,THE,2023
U000347,Case Western Reserve University,United States,THE,2023
U003016,University of Lausanne,Switzerland,THE,2023
U000727,Georgetown University,United States,THE,2023
U002900,University of Exeter,United Kingdom,THE,2023
U003145,University of Ottawa,Canada,THE,2023
U002755,University of Auckland,New Zealand,THE,2023
U001520,Newcastle University,United Kingdom,THE,2023
U001759,Radboud University Nijmegen,Netherlands,THE,2023
U003384,University of Würzburg,Germany,THE,2023
U003387,University of York,United Kingdom,THE,2023
U003171,University of Pittsburgh-Pittsburgh campus,United States,THE,2023
U001276,Maastricht University,Netherlands,THE,2023
U002849,University of Cologne,Germany,THE,2023
U001778,Rice University,United States,THE,2023
U002851,University of Colorado Boulder,United States,THE,2023
U002290,Ulm University,Germany,THE,2023
U003403,Uppsala University,Sweden,THE,2023
U002906,University of Florida,United States,THE,2023
U001657,Penn State (Main campus),United States,THE,2023
U002267,Tufts University,United States,THE,2023
U003192,University of Rochester,United States,THE,2023
U001181,KTH Royal Institute of Technology,Sweden,THE,2023
U000162,Arizona State University (Tempe),United States,THE,2023
U002096,Technical University of Berlin,Germany,THE,2023
U002265,TU Dresden,Germany,THE,2023
U003358,University of Virginia (Main campus),United States,THE,2023
U002827,University of Cape Town,South Africa,THE,2023
U002788,University of Bologna,Italy,THE,2023
U002257,Trinity College Dublin,Ireland,THE,2023
U003018,University of Leicester,United Kingdom,THE,2023
U001252,Lomonosov Moscow State University,Russian Federation,THE,2023
U001678,Pohang University of Science and Technology (POSTECH),South Korea,THE,2023
U001988,Southern University of Science and Technology (SUSTech),China,THE,2023
U002101,Technical University of Denmark,Denmark,THE,2023
U001320,Medical University of Graz,Austria,THE,2023
U001549,"Northeastern University, US",United States,THE,2023
U000908,Indiana University,United States,THE,2023
U002610,Université Catholique de Louvain,Belgium,THE,2023
U002040,Sungkyunkwan University (SKKU),South Korea,THE,2023
U003507,Wuhan University,China,THE,2023
U002291,Ulsan National Institute of Science and Technology (UNIST),South Korea,THE,2023
U001279,Macquarie University,Australia,THE,2023
U000844,Huazhong University of Science and Technology,China,THE,2023
U003029,University of Liverpool,United Kingdom,THE,2023
U002025,Stockholm University,Sweden,THE,2023
U003049,University of Mannheim,Germany,THE,2023
U002752,University of Arizona,United States,THE,2023
U002139,Texas A&M University,United States,THE,2023
U002763,University of Barcelona,Spain,THE,2023
U000196,Autonomous University of Barcelona,Spain,THE,2023
U001879,Scuola Normale Superiore di Pisa,Italy,THE,2023
U003100,University of Münster,Germany,THE,2023
U001691,Pompeu Fabra University,Spain,THE,2023
U000343,Cardiff University,United Kingdom,THE,2023
U001470,National Taiwan University (NTU),Taiwan,THE,2023
U000697,Friedrich Schiller University Jena,Germany,THE,2023
U001074,Karlsruhe Institute of Technology,Germany,THE,2023
U003058,University of Massachusetts,United States,THE,2023
U002726,University of Aberdeen,United Kingdom,THE,2023
U002818,"University of California, Santa Cruz",United States,THE,2023
U001326,Medical University of Vienna,Austria,THE,2023
U003071,University of Miami,United States,THE,2023
U002897,University of Erlangen-Nuremberg,Germany,THE,2023
U001940,Sichuan University,China,THE,2023
U000539,Durham University,United Kingdom,THE,2023
U001755,Queen’s University Belfast,United Kingdom,THE,2023
U003186,University of Reading,United Kingdom,THE,2023
U000002,Aalto University,Finland,THE,2023
U002779,University of Bergen,Norway,THE,2023
U000275,Bielefeld University,Germany,THE,2023
U002808,University of Calgary,Canada,THE,2023
U000473,Curtin University,Australia,THE,2023
U002882,University of Dundee,United Kingdom,THE,2023
U002883,University of East Anglia,United Kingdom,THE,2023
U000596,Eindhoven University of Technology,Netherlands,THE,2023
U002919,University of Geneva,Switzerland,THE,2023
U000726,George Washington University,United States,THE,2023
U002927,University of Gothenburg,Sweden,THE,2023
U002951,University of Hohenheim,Germany,THE,2023
U000847,Humanitas University,Italy,THE,2023
U001130,King Fahd University of Petroleum and Minerals,Saudi Arabia,THE,2023
U002998,University of Konstanz,Germany,THE,2023
U001176,Korea University,South Korea,THE,2023
U002655,Université Libre de Bruxelles,Belgium,THE,2023
U003037,University of Luxembourg,Luxembourg,THE,2023
U003038,University of Macau,Macao,THE,2023
U001277,Macau University of Science and Technology,Macao,THE,2023
U001321,Medical University of Innsbruck,Austria,THE,2023
U001378,Moscow Institute of Physics and Technology (MIPT),Russian Federation,THE,2023
U003118,University of Newcastle,Australia,THE,2023
U003132,University of Notre Dame,United States,THE,2023
U003150,University of Padua,Italy,THE,2023
U003177,University of Potsdam,Germany,THE,2023
U001742,Qatar University,Qatar,THE,2023
U001756,Queensland University of Technology,Australia,THE,2023
U001767,RCSI University of Medicine and Health Sciences,Ireland,THE,2023
U001815,Rutgers University – New Brunswick,United States,THE,2023
U002004,"St George’s, University of London",United Kingdom,THE,2023
U001860,Sant’Anna School of Advanced Studies – Pisa,Italy,THE,2023
U003214,University of São Paulo,Brazil,THE,2023
U001861,Sapienza University of Rome,Italy,THE,2023
U001889,Semmelweis University,Hungary,THE,2023
U003249,University of South Florida,United States,THE,2023
U003258,University of St Andrews,United Kingdom,THE,2023
U003268,University of Surrey,United Kingdom,THE,2023
U003269,University of Sussex,United Kingdom,THE,2023
U002555,Università della Svizzera italiana,Switzerland,THE,2023
U003279,University of Tartu,Estonia,THE,2023
U002129,Tel Aviv University,Israel,THE,2023
U002222,Tohoku University,Japan,THE,2023
U002719,University College Dublin,Ireland,THE,2023
U003455,Vita-Salute San Raffaele University,Italy,THE,2023
U003463,Vrije Universiteit Brussel,Belgium,THE,2023
U003367,University of Waterloo,Canada,THE,2023
U003490,Western University,Canada,THE,2023
U003489,Western Sydney University,Australia,THE,2023
U003378,University of Wollongong,Australia,THE,2023
U000001,Aalborg University,Denmark,THE,2023
U000187,Auckland University of Technology,New Zealand,THE,2023
U000193,Australian Catholic University,Australia,THE,2023
U002768,University of Bath,United Kingdom,THE,2023
U000250,Beijing Normal University,China,THE,2023
U000296,Bond University,Australia,THE,2023
U000297,Boston College,United States,THE,2023
U000300,Bournemouth University,United Kingdom,THE,2023
U000307,Brighton and Sussex Medical School,United Kingdom,THE,2023
U002814,"University of California, Riverside",United States,THE,2023
U002823,University of Canberra,Australia,THE,2023
U000379,Chalmers University of Technology,Sweden,THE,2023
U000403,"China Medical University, Taiwan",Taiwan,THE,2023
U000461,Copenhagen Business School,Denmark,THE,2023
U000497,Deakin University,Australia,THE,2023
U002881,University of Duisburg-Essen,Germany,THE,2023
U000809,Heinrich Heine University Düsseldorf,Germany,THE,2023
U000556,École des Ponts ParisTech,France,THE,2023
U000743,Goethe University Frankfurt,Germany,THE,2023
U000760,Griffith University,Australia,THE,2023
U002945,University of Hawai’i at Mānoa,United States,THE,2023
U000807,Hebrew University of Jerusalem,Israel,THE,2023
U002967,University of Illinois Chicago,United States,THE,2023
U000886,Indian Institute of Science,India,THE,2023
U001035,Johannes Gutenberg University of Mainz,Germany,THE,2023
U002995,University of Kiel,Germany,THE,2023
U001141,King Saud University,Saudi Arabia,THE,2023
U001206,Kyung Hee University,South Korea,THE,2023
U001212,La Trobe University,Australia,THE,2023
U002654,Université Laval,Canada,THE,2023
U001240,Linköping University,Sweden,THE,2023
U003108,University of Navarra,Spain,THE,2023
U001611,Oregon Health and Science University,United States,THE,2023
U001623,Osaka University,Japan,THE,2023
U003159,University of Pavia,Italy,THE,2023
U001754,Queen’s University,Canada,THE,2023
U001806,Ruhr University Bochum,Germany,THE,2023
U001887,Sejong University,South Korea,THE,2023
U003228,University of Sharjah,United Arab Emirates,THE,2023
U001950,Simon Fraser University,Canada,THE,2023
U003254,University of Southern Denmark,Denmark,THE,2023
U002022,Stellenbosch University,South Africa,THE,2023
U002039,Sun Yat-sen University,China,THE,2023
U002047,Swansea University,United Kingdom,THE,2023
U002215,Tilburg University,Netherlands,THE,2023
U002245,Tongji University,China,THE,2023
U003338,University of Twente,Netherlands,THE,2023
U002303,United Arab Emirates University,United Arab Emirates,THE,2023
U003343,University of Utah,United States,THE,2023
U003449,Virginia Polytechnic Institute and State University,United States,THE,2023
U003317,University of the Witwatersrand,South Africa,THE,2023
U000016,Abu Dhabi University,United Arab Emirates,THE,2023
U000043,Aix-Marseille University,France,THE,2023
U000098,Alfaisal University,Saudi Arabia,THE,2023
U000140,Anglia Ruskin University (ARU),United Kingdom,THE,2023
U000198,Autonomous University of Madrid,Spain,THE,2023
U002791,University of Bordeaux,France,THE,2023
U000305,Brandeis University,United States,THE,2023
U002680,Universiti Brunei Darussalam,Brunei Darussalam,THE,2023
U002709,University at Buffalo,United States,THE,2023
U002813,"University of California, Merced",United States,THE,2023
U002854,University of Colorado Denver/Anschutz Medical Campus,United States,THE,2023
U000485,Dalhousie University,Canada,THE,2023
U000532,Drexel University,United States,THE,2023
U000572,École Normale Supérieure de Lyon,France,THE,2023
U002898,University of Essex,United Kingdom,THE,2023
U000681,Flinders University,Australia,THE,2023
U000687,Florida State University,United States,THE,2023
U002916,University of Galway,Ireland,THE,2023
U000725,George Mason University,United States,THE,2023
U000802,Hasselt University,Belgium,THE,2023
U002974,University of Iowa,United States,THE,2023
U001222,Lappeenranta-Lahti University of Technology LUT,Finland,THE,2023
U003073,University of Milan,Italy,THE,2023
U003074,University of Milan-Bicocca,Italy,THE,2023
U001374,Montpellier University,France,THE,2023
U001403,Nagoya University,Japan,THE,2023
U001421,Nankai University,China,THE,2023
U003144,University of Otago,New Zealand,THE,2023
U003146,University of Oulu,Finland,THE,2023
U001664,Peter the Great St Petersburg Polytechnic University,Russian Federation,THE,2023
