year,Rank,Name,Country,Overall,Teaching,Research Environment,Research Quality,Industry,International Outlook,rank_prefix
2024,Reporter,Kyiv National Economic University,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Kyoai Gakuen University,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Kyoto Koka Women’s University,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Kyoto Notre Dame University,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Kyrgyz-Turkish Manas University,Kyrgyzstan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,K. Zhubanov Aktobe Regional University,Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Lahore Leads University,Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Landmark University,Nigeria,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Larbi Tebessi University,Algeria,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,La Salle University (Colombia),Colombia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Leeds Arts University,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Leeds Conservatoire,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Leeds Trinity University,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Lesya Ukrainka Volyn National University,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Liaquat University of Medical and Health Sciences (LUMHS),Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Lincoln University College,Malaysia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Lira University,Uganda,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Liverpool Hope University,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Liverpool Institute for Performing Arts,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Liverpool School of Tropical Medicine,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,London Academy of Music and Dramatic Art (LAMDA),United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,London Business School,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,London Metropolitan University,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,London School of Hygiene and Tropical Medicine,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Lviv State University of Life Safety,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Mahatma Jyotiba Phule Rohilkhand University,India,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Malawi University of Science and Technology (MUST),Malawi,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Management Development Institute (MDI),India,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Management & Science University (MSU),Malaysia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Margulan University,Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Mariano Marcos State University,Philippines,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Maritime University of Szczecin,Poland,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,M. Auezov South Kazakhstan University,Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Medizinische Hochschule Hannover,Germany,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Meikai University,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Middle East University,Jordan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Mindanao State University – Iligan Institute of Technology,Philippines,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Minhaj University Lahore,Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Misr University for Science and Technology,Egypt,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Mizoram University,India,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,M. Kumarasamy College of Engineering,India,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,"MNS University of Agriculture, Multan",Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Modern University for Business and Science,Lebanon,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Monroe College,United States,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Moscow State Linguistic University,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Moscow Technical University of Communications and Informatics,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Muban Chombueng Rajabhat University,Thailand,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Mukogawa Women’s University,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Mulungushi University,Zambia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Musashino University,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Nagoya University of Commerce & Business,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Nakhchivan State University,Azerbaijan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Nakhon Ratchasima Rajabhat University,Thailand,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Namal University,Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Namangan Engineering Construction Institute,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Namangan Institute of Engineering and Technology,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Namangan State University,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Narxoz University,Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,"Nasarawa State University, Keffi",Nigeria,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,National Film and Television School,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,National Polytechnic University of Armenia,Armenia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,National School of Artificial Intelligence (ENSIA),Algeria,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,National Textile University,Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,National Transport University,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,National University Odessa Law Academy,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,National University of Food Technologies,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,National University of Quilmes,Argentina,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,"National University of Science and Technology, Oman",Oman,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,National University of Uzbekistan named after Mirzo Ulugbek,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,National University of Water and Environmental Engineering,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,"National University, Sudan",Sudan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,National University “Yuri Kondratyuk Poltava Polytechnic”,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Navoi State University,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Netaji Subhas University of Technology,India,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Niger Delta University,Nigeria,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Nihon Pharmaceutical University,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Niigata University of Health and Welfare,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Ninevah University,Iraq,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Nitte (Deemed to be University),India,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Northeast Ohio Medical University,United States,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Northern Border University,Saudi Arabia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Northern Technical University,Iraq,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Norwich University of the Arts,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Novosibirsk State University of Economics and Management,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Nueva Ecija University of Science and Technology (NEUST),Philippines,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,October 6 University,Egypt,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,October University for Modern Sciences and Arts (MSA),Egypt,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Odesa I.I. Mechnikov National University,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Oguz Han Engineering and Technology University of Turkmenistan,Turkmenistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Omsk State Agrarian University,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Open Christian University,South Africa,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,O.P. Jindal Global University,India,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Oran Graduate School of Economics,Algeria,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Orel State Agrarian University named after N.V. Parahin,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Orel State University named after I.S. Turgenev,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,ORT Uruguay University,Uruguay,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Osol Al-Deen University College,Iraq,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Ostrogradsky National University of Kremenchuk,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Palestine Polytechnic University,Palestine,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Palestine Technical University – Kadoorie,Palestine,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Panteion University of Social and Political Sciences,Greece,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Panthéon-Assas University (Paris 2),France,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Pavlo Tychyna Uman State Pedagogical University,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Petre Shotadze Tbilisi Medical Academy,Georgia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Petroleum University of Technology,Iran,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Petro Mohyla Black Sea National University,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Pharos University,Egypt,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Philadelphia University (Jordan),Jordan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,"Plateau State University, Bokkos",Nigeria,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Platov South-Russian State Polytechnic University (NPI),Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Plymouth Marjon University,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Polytechnic Institute of Setúbal,Portugal,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Pontifical Catholic University of Argentina,Argentina,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Prefectural University of Hiroshima,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,"Presbyterian University, Ghana",Ghana,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Presidency University,India,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Prince Mohammad Bin Fahd University,Saudi Arabia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Prydniprovska State Academy of Civil Engineering and Architecture,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Pskov State University,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,PUC-Campinas,Brazil,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,"Quaid-e-Awam University of Engineering, Science and Technology (QUEST)",Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Queen Arwa University,Yemen,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Queen Margaret University,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Rajamangala University of Technology Isan,Thailand,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Rajamangala University of Technology Thanyaburi (RMUTT),Thailand,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Rawalpindi Medical University,Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Rennes School of Business,France,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Ritsumeikan Asia Pacific University (APU),Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Rose Bruford College,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Rostov State University of Economics,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Royal Academy of Dramatic Art (RADA),United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Royal Academy of Music,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Royal Agricultural University,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,"Royal Central School of Speech and Drama, University of London",United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Royal College of Academics,Luxembourg,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Royal College of Art,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Royal College of Music,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Royal Conservatoire of Scotland,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Royal Northern College of Music,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Russian Biotechnological University (BIOTECH),Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Russian State Agrarian University – Moscow Timiryazev Agricultural Academy,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Russian University of State for Social (RUSS),Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Ryazan State Medical University,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Saint Petersburg State Pediatric Medical University,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,"Saint Thomas University, Colombia",Colombia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Sakon Nakhon Rajabhat University,Thailand,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Salahaddin University–Erbil,Iraq,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Samara State Medical University,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Samarkand State Institute of Foreign Languages,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Samarkand State Medical University,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Samarkand State University,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Samsun University,Turkey,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Sarsen Amanzholov East Kazakhstan University,Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Satya Wacana Christian University,Indonesia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Saudi Electronic University,Saudi Arabia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,SBS Swiss Business School,Switzerland,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,School of Higher Commercial Studies (EHEC Algiers),Algeria,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,SDU University,Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Sebha University,Libya,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Sefako Makgatho Health Sciences University,South Africa,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Seisa Dohto University,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Senshu University,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Seyitnazar Seydi Turkmen State Pedagogical Institute,Turkmenistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,"Shah Abdul Latif University, Khairpur",Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Shaheed Benazir Bhutto Women University Peshawar,Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Shaheed Mohtarma Benazir Bhutto Medical University,Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Shaheed Zulfiqar Ali Bhutto Medical University,Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Shonan Institute of Technology,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Silesian University in Opava,Czechia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,SIMAD University,Somalia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Simón Bolívar University (Colombia),Colombia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Sir Syed University of Engineering and Technology,Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Skolkovo Institute of Science and Technology (Skoltech),Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Sohar University,Oman,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,"Solent University, Southampton",United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,"Soochow University, Taiwan",Taiwan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Southern Technical University,Iraq,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Sri Balaji Vidyapeeth,India,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Sri Lanka Institute of Information Technology,Sri Lanka,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,State Energy Institute of Turkmenistan,Turkmenistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Stavropol State Agrarian University,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,St Luke’s International University,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,"St Mary’s University College, Belfast",United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,"St Mary’s University, Twickenham",United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Stranmillis University College,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Sugiyama Jogakuen University,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Sukkur IBA University,Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tafila Technical University,Jordan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Takushoku University,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tama Art University,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tarlac Agricultural University,Philippines,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tarsus University,Turkey,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tashkent Institute of Chemical Technology,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tashkent Institute of Finance,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tashkent Institute of Irrigation and Agricultural Mechanisation,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tashkent Institute of Textile and Light Industry,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tashkent Pediatric Medical Institute,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tashkent Pharmaceutical Institute,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tashkent State Dental Institute,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tashkent State Medical University,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,National Pedagogical University of Uzbekistan named after Nizami,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tashkent State Technical University,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tashkent State Transport University,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tashkent State University of Economics,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tashkent State University of Law,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tashkent State University of Oriental Studies,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tashkent University of Information Technologies,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tata Institute of Fundamental Research,India,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tatung University,Taiwan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,T. C. Demiroğlu Bilim University,Turkey,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Teacher Education College of Setif,Algeria,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Technical University of Moldova,Moldova,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tecnológico de Costa Rica,Costa Rica,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Teerthanker Mahaveer University,India,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Teikyo Heisei University,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tenri University,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Termez Institute of Engineering and Technology,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Termez State University,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Termiz Institute of Agrotechnology and Innovative Development,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,The British University in Dubai,United Arab Emirates,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,The Government Sadiq College Women University Bahawalpur,Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,"The Graduate University for Advanced Studies, SOKENDAI",Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,The Islamic University,Iraq,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,The LNM Institute of Information Technology,India,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,The National University of Ostroh Academy,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,The University of Shiga Prefecture,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,The Women University Multan,Pakistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,The World Islamic Sciences and Education University (WISE),Jordan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Thomas Adewumi University,Nigeria,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tikrit University,Iraq,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tishk International University,Iraq,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tissemsilt University,Algeria,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tohoku Gakuin University,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tokyo University of Foreign Studies,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tokyo University of Technology,Japan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tomsk State Pedagogical University,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Toraighyrov University,Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Trinity Laban Conservatoire of Music and Dance,United Kingdom,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Turan-Astana University,Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Turin Polytechnic University in Tashkent,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Turkmen State Architecture and Construction Institute,Turkmenistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Turkmen State Institute of Economics and Management,Turkmenistan,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Tver State Technical University,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Ubon Ratchathani University,Thailand,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,UBT,Kosovo,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,"UEES, Espiritu Santo University",Ecuador,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,UIN Sulthan Thaha Saifuddin Jambi,Indonesia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Ulyanovsk State Technical University,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Ulyanovsk State University,Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,UNESC,Brazil,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Unichristus,Brazil,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,United International University,Bangladesh,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Universiapolis – Université Internationale d’Agadir,Morocco,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Universidad Camilo José Cela,Spain,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Universidad Católica de Colombia,Colombia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Universidad Católica de Cuenca,Ecuador,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Universidad Católica San Pablo,Peru,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Universidad César Vallejo,Peru,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Universidad Científica del Sur,Peru,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Universidad de Carabobo,Venezuela,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Universidad del Magdalena,Colombia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Universidad del Pacífico,Peru,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Universidad del Pacífico Ecuador,Ecuador,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Universidad del Sinú,Colombia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Universidad de Pamplona,Colombia,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Universidade Estadual do Maranhão,Brazil,n/a,n/a,n/a,n/a,n/a,n/a,
2024,Reporter,Universidade Estadual do Norte do Paraná (UENP),Brazil,n/a,n/a,n/a,n/a,n/a,n/a,
