year,Rank,Name,Country,No. of FTE students,No. of students per staff,International students,Female:Male ratio,rank_prefix
2024,Reporter,School of Higher Commercial Studies (EHEC Algiers),Algeria,"1,583",13.2,0%,67 : 33,
2024,Reporter,SDU University,Kazakhstan,"7,319",22.7,0%,53 : 47,
2024,Reporter,Sebha University,Libya,"10,380",10.0,5%,69 : 31,
2024,Reporter,Sefako Makgatho Health Sciences University,South Africa,"5,124",6.8,2%,67 : 33,
2024,Reporter,Seisa Dohto University,Japan,963,14.4,8%,31 : 69,
2024,Reporter,Senshu University,Japan,"17,557",21.9,3%,36 : 64,
2024,Reporter,Seyitnazar Seydi Turkmen State Pedagogical Institute,Turkmenistan,"3,947",21.9,0%,64 : 36,
2024,Reporter,"Shah Abdul Latif University, Khairpur",Pakistan,"6,994",37.0,0%,25 : 75,
2024,Reporter,Shaheed Benazir Bhutto Women University Peshawar,Pakistan,"5,082",26.9,0%,100 : 0,
2024,Reporter,Shaheed Mohtarma Benazir Bhutto Medical University,Pakistan,"2,994",3.4,0%,52 : 48,
2024,Reporter,Shaheed Zulfiqar Ali Bhutto Medical University,Pakistan,"8,900",12.7,2%,56 : 44,
2024,Reporter,Shonan Institute of Technology,Japan,"2,262",30.2,8%,8 : 92,
2024,Reporter,Silesian University in Opava,Czechia,"6,198",20.0,5%,67 : 33,
2024,Reporter,SIMAD University,Somalia,"3,358",18.1,0%,38 : 62,
2024,Reporter,Simón Bolívar University (Colombia),Colombia,"19,223",21.0,1%,60 : 40,
2024,Reporter,Sir Syed University of Engineering and Technology,Pakistan,"6,771",17.5,0%,15 : 85,
2024,Reporter,Skolkovo Institute of Science and Technology (Skoltech),Russian Federation,"1,063",8.8,21%,33 : 67,
2024,Reporter,Sohar University,Oman,"3,842",28.5,2%,80 : 20,
2024,Reporter,"Solent University, Southampton",United Kingdom,"8,810",17.4,34%,47 : 53,
2024,Reporter,"Soochow University, Taiwan",Taiwan,"14,828",34.6,4%,60 : 40,
2024,Reporter,Southern Technical University,Iraq,"17,370",34.5,0%,41 : 59,
2024,Reporter,Sri Balaji Vidyapeeth,India,"4,625",8.7,1%,57 : 43,
2024,Reporter,Sri Lanka Institute of Information Technology,Sri Lanka,"13,581",56.8,0%,38 : 62,
2024,Reporter,State Energy Institute of Turkmenistan,Turkmenistan,"2,402",13.0,1%,29 : 71,
2024,Reporter,Stavropol State Agrarian University,Russian Federation,"4,007",6.8,7%,52 : 48,
2024,Reporter,St Luke’s International University,Japan,727,8.7,2%,93 : 7,
2024,Reporter,"St Mary’s University College, Belfast",United Kingdom,940,23.5,48%,72 : 28,
2024,Reporter,"St Mary’s University, Twickenham",United Kingdom,"4,505",15.8,23%,55 : 45,
2024,Reporter,Stranmillis University College,United Kingdom,"1,115",24.8,18%,79 : 21,
2024,Reporter,Sugiyama Jogakuen University,Japan,"5,808",28.3,1%,100 : 0,
2024,Reporter,Sukkur IBA University,Pakistan,"4,345",15.4,0%,26 : 74,
2024,Reporter,Tafila Technical University,Jordan,"5,320",22.9,1%,40 : 60,
2024,Reporter,Takushoku University,Japan,"9,033",12.7,13%,31 : 69,
2024,Reporter,Tama Art University,Japan,"4,745",33.4,11%,72 : 28,
2024,Reporter,Tarlac Agricultural University,Philippines,"6,518",26.1,0%,59 : 41,
2024,Reporter,Tarsus University,Turkey,"2,926",22.7,1%,48 : 52,
2024,Reporter,Tashkent Institute of Chemical Technology,Uzbekistan,"5,140",17.1,0%,36 : 64,
2024,Reporter,Tashkent Institute of Finance,Uzbekistan,"9,115",22.7,1%,32 : 68,
2024,Reporter,Tashkent Institute of Irrigation and Agricultural Mechanisation,Uzbekistan,"5,750",7.4,5%,28 : 72,
2024,Reporter,Tashkent Institute of Textile and Light Industry,Uzbekistan,"4,189",11.5,0%,44 : 56,
2024,Reporter,Tashkent Pediatric Medical Institute,Uzbekistan,"5,946",10.1,1%,50 : 50,
2024,Reporter,Tashkent Pharmaceutical Institute,Uzbekistan,"3,644",13.4,12%,65 : 35,
2024,Reporter,Tashkent State Dental Institute,Uzbekistan,"4,826",8.9,3%,51 : 49,
2024,Reporter,Tashkent State Medical University,Uzbekistan,"7,541",9.8,2%,47 : 53,
2024,Reporter,National Pedagogical University of Uzbekistan named after Nizami,Uzbekistan,"15,698",22.2,1%,60 : 40,
2024,Reporter,Tashkent State Technical University,Uzbekistan,"13,889",12.6,0%,18 : 82,
2024,Reporter,Tashkent State Transport University,Uzbekistan,"17,437",24.1,0%,9 : 91,
2024,Reporter,Tashkent State University of Economics,Uzbekistan,"13,484",21.0,3%,39 : 61,
2024,Reporter,Tashkent State University of Law,Uzbekistan,"4,850",10.8,1%,27 : 73,
2024,Reporter,Tashkent State University of Oriental Studies,Uzbekistan,"4,664",14.8,1%,53 : 47,
2024,Reporter,Tashkent University of Information Technologies,Uzbekistan,"18,118",19.4,0%,19 : 81,
2024,Reporter,Tata Institute of Fundamental Research,India,758,3.0,0%,28 : 72,
2024,Reporter,Tatung University,Taiwan,"3,926",19.4,3%,38 : 62,
2024,Reporter,T. C. Demiroğlu Bilim University,Turkey,"2,025",10.3,0%,68 : 32,
2024,Reporter,Teacher Education College of Setif,Algeria,"1,397",14.7,0%,93 : 7,
2024,Reporter,Technical University of Moldova,Moldova,"8,183",11.6,2%,33 : 67,
2024,Reporter,Tecnológico de Costa Rica,Costa Rica,"11,125",14.5,2%,38 : 62,
2024,Reporter,Teerthanker Mahaveer University,India,"9,894",11.9,0%,42 : 58,
2024,Reporter,Teikyo Heisei University,Japan,"10,057",19.7,1%,47 : 53,
2024,Reporter,Tenri University,Japan,"3,156",23.4,6%,36 : 64,
2024,Reporter,Termez Institute of Engineering and Technology,Uzbekistan,"5,877",41.7,0%,15 : 85,
2024,Reporter,Termez State University,Uzbekistan,"25,511",26.2,1%,50 : 50,
2024,Reporter,Termiz Institute of Agrotechnology and Innovative Development,Uzbekistan,"2,049",17.4,0%,48 : 52,
2024,Reporter,The British University in Dubai,United Arab Emirates,527,11.7,60%,46 : 54,
2024,Reporter,The Government Sadiq College Women University Bahawalpur,Pakistan,"6,055",68.8,0%,100 : 0,
2024,Reporter,"The Graduate University for Advanced Studies, SOKENDAI",Japan,543,0.5,29%,29 : 71,
2024,Reporter,The Islamic University,Iraq,"5,023",10.2,1%,60 : 40,
2024,Reporter,The LNM Institute of Information Technology,India,"2,193",19.1,0%,15 : 85,
2024,Reporter,The National University of Ostroh Academy,Ukraine,"3,923",9.8,0%,48 : 52,
2024,Reporter,The University of Shiga Prefecture,Japan,"2,881",14.0,2%,49 : 51,
2024,Reporter,The Women University Multan,Pakistan,"7,072",38.0,0%,100 : 0,
2024,Reporter,The World Islamic Sciences and Education University (WISE),Jordan,"8,207",27.2,8%,64 : 36,
2024,Reporter,Thomas Adewumi University,Nigeria,60,2.9,0%,60 : 40,
2024,Reporter,Tikrit University,Iraq,"39,611",13.6,0%,36 : 64,
2024,Reporter,Tishk International University,Iraq,"4,515",13.0,0%,52 : 48,
2024,Reporter,Tissemsilt University,Algeria,"6,127",19.0,0%,55 : 45,
2024,Reporter,Tohoku Gakuin University,Japan,"11,105",36.7,0%,33 : 67,
2024,Reporter,Tokyo University of Foreign Studies,Japan,"4,359",16.6,10%,65 : 35,
2024,Reporter,Tokyo University of Technology,Japan,"7,695",27.3,4%,34 : 66,
2024,Reporter,Tomsk State Pedagogical University,Russian Federation,"5,000",20.5,6%,79 : 21,
2024,Reporter,Toraighyrov University,Kazakhstan,"8,732",14.1,2%,,
2024,Reporter,Trinity Laban Conservatoire of Music and Dance,United Kingdom,"1,150",9.6,34%,68 : 32,
2024,Reporter,Turan-Astana University,Kazakhstan,"1,446",9.2,2%,41 : 59,
2024,Reporter,Turin Polytechnic University in Tashkent,Uzbekistan,"1,904",39.7,1%,12 : 88,
2024,Reporter,Turkmen State Architecture and Construction Institute,Turkmenistan,"3,416",9.9,0%,14 : 86,
2024,Reporter,Turkmen State Institute of Economics and Management,Turkmenistan,"3,574",13.1,0%,51 : 49,
2024,Reporter,Tver State Technical University,Russian Federation,"3,229",8.5,10%,31 : 69,
2024,Reporter,Ubon Ratchathani University,Thailand,"16,687",23.9,0%,67 : 33,
2024,Reporter,UBT,Kosovo,"14,191",12.6,3%,50 : 50,
2024,Reporter,"UEES, Espiritu Santo University",Ecuador,"3,425",12.8,24%,51 : 49,
2024,Reporter,UIN Sulthan Thaha Saifuddin Jambi,Indonesia,"17,661",47.0,0%,57 : 43,
2024,Reporter,Ulyanovsk State Technical University,Russian Federation,"6,412",16.6,8%,33 : 67,
2024,Reporter,Ulyanovsk State University,Russian Federation,"10,691",18.2,17%,56 : 44,
2024,Reporter,UNESC,Brazil,"10,052",19.7,0%,63 : 37,
2024,Reporter,Unichristus,Brazil,"5,055",10.6,0%,65 : 35,
2024,Reporter,United International University,Bangladesh,"4,759",21.9,1%,28 : 72,
2024,Reporter,Universiapolis – Université Internationale d’Agadir,Morocco,"2,628",22.9,11%,,
2024,Reporter,Universidad Camilo José Cela,Spain,"8,306",21.9,6%,74 : 26,
2024,Reporter,Universidad Católica de Colombia,Colombia,"10,196",20.3,1%,50 : 50,
2024,Reporter,Universidad Católica de Cuenca,Ecuador,"12,116",10.6,3%,73 : 27,
2024,Reporter,Universidad Católica San Pablo,Peru,"10,049",33.0,1%,53 : 47,
2024,Reporter,Universidad César Vallejo,Peru,"153,939",70.6,2%,55 : 45,
2024,Reporter,Universidad Científica del Sur,Peru,"14,638",10.8,1%,67 : 33,
2024,Reporter,Universidad de Carabobo,Venezuela,"25,198",17.1,0%,60 : 40,
2024,Reporter,Universidad del Magdalena,Colombia,"15,306",31.8,0%,49 : 51,
2024,Reporter,Universidad del Pacífico,Peru,"4,712",9.1,2%,55 : 45,
2024,Reporter,Universidad del Pacífico Ecuador,Ecuador,689,13.9,1%,43 : 57,
2024,Reporter,Universidad del Sinú,Colombia,"31,467",26.8,0%,55 : 45,
2024,Reporter,Universidad de Pamplona,Colombia,"24,304",14.9,1%,51 : 49,
2024,Reporter,Universidade Estadual do Maranhão,Brazil,"18,445",16.0,0%,61 : 39,
2024,Reporter,Universidade Estadual do Norte do Paraná (UENP),Brazil,"5,443",7.5,0%,59 : 41,
2024,Reporter,Universidade Rainha Njinga a Mbande (URNM),Angola,"2,429",12.2,0%,44 : 56,
2024,Reporter,Universidad Internacional del Ecuador,Ecuador,"7,895",25.8,2%,45 : 55,
2024,Reporter,Universidad Manuela Beltrán,Colombia,"14,790",30.6,0%,43 : 57,
2024,Reporter,Universidad Mayor de San Simón,Bolivia,"83,711",182.0,0%,53 : 47,
2024,Reporter,Universidad Nacional Abierta y a Distancia (UNAD),Colombia,"226,124",49.6,0%,,
2024,Reporter,Universidad Nacional Agraria La Molina,Peru,"8,139",13.2,2%,48 : 52,
2024,Reporter,Universidad Nacional de Asunción,Paraguay,"53,043",9.8,2%,39 : 61,
2024,Reporter,Universidad Nacional de Chimborazo,Ecuador,"9,455",16.8,1%,57 : 43,
2024,Reporter,Universidad Nacional de Itapúa,Paraguay,"5,104",5.0,1%,55 : 45,
2024,Reporter,Universidad Nacional de Rafaela (UNRaf),Argentina,"2,183",6.3,0%,56 : 44,
2024,Reporter,Universidad Nur,Bolivia,"3,894",9.5,0%,57 : 43,
2024,Reporter,Universidad Popular Autónoma del Estado de Puebla,Mexico,"11,795",19.3,2%,61 : 39,
2024,Reporter,Universidad San Ignacio de Loyola,Peru,"22,694",35.4,1%,51 : 49,
2024,Reporter,Universidad Santo Tomás,Chile,"27,382",22.4,1%,68 : 32,
2024,Reporter,Universidad Técnica de Manabí,Ecuador,"30,310",29.7,1%,59 : 41,
2024,Reporter,Universidad Tecnológica de Bolívar,Colombia,"5,714",21.8,0%,42 : 58,
2024,Reporter,Universidad Tecnológica de Santiago (UTESA),Dominican Republic,"44,529",117.8,4%,62 : 38,
2024,Reporter,Universidad UTE,Ecuador,"8,302",18.7,1%,48 : 52,
2024,Reporter,Universita IULM,Italy,"8,109",18.9,6%,73 : 27,
2024,Reporter,Universitas Ahmad Dahlan,Indonesia,"25,871",34.6,1%,61 : 39,
2024,Reporter,Universitas Islam Sultan Agung,Indonesia,"17,824",14.3,0%,33 : 67,
2024,Reporter,Universitas Mercu Buana,Indonesia,"19,945",23.9,0%,46 : 54,
2024,Reporter,Universitas Muhammadiyah Yogyakarta,Indonesia,"21,043",29.4,1%,49 : 51,
2024,Reporter,Université d’Ain Témouchent,Algeria,"12,202",17.2,1%,64 : 36,
2024,Reporter,Université d’Oran 2 Mohamed Ben Ahmed,Algeria,"28,522",29.2,1%,58 : 42,
2024,Reporter,Université du Littoral Côte d’Opale,France,"9,154",20.2,17%,50 : 50,
2024,Reporter,Université Mohamed El Bachir El Ibrahimi de Bordj Bou Arréridj,Algeria,"20,247",33.9,0%,100 : 0,
2024,Reporter,Universiti Teknologi Brunei,Brunei Darussalam,"1,306",6.7,7%,45 : 55,
2024,Reporter,University Center Ali Kafi Tindouf,Algeria,"1,115",16.6,4%,54 : 46,
2024,Reporter,University of Tipaza,Algeria,"17,414",36.3,0%,62 : 38,
2024,Reporter,University Center of Aflou,Algeria,"4,532",23.7,0%,48 : 52,
2024,Reporter,University Center of Barika,Algeria,"4,321",25.9,0%,55 : 45,
2024,Reporter,University Center of Illizi,Algeria,"1,203",44.6,0%,40 : 60,
2024,Reporter,University Centre of El-Bayadh,Algeria,"8,000",33.2,0%,0 : 100,
2024,Reporter,University Centre of Maghnia,Algeria,"3,566",19.5,0%,47 : 53,
2024,Reporter,University College of Osteopathy,United Kingdom,370,10.6,31%,57 : 43,
2024,Reporter,University for the Creative Arts,United Kingdom,"5,605",18.1,40%,65 : 35,
2024,Reporter,University of Agronomic Sciences and Veterinary Medicine of Bucharest,Romania,"11,560",16.7,3%,49 : 51,
2024,Reporter,University of Algiers 1,Algeria,"45,616",17.2,0%,81 : 19,
2024,Reporter,University of Algiers 3,Algeria,"47,132",35.5,0%,48 : 52,
2024,Reporter,University of Al-Hamdaniya,Iraq,"2,126",20.2,0%,35 : 65,
2024,Reporter,University of Alkafeel,Iraq,"4,660",17.6,0%,57 : 43,
2024,Reporter,University of Al-Maarif,Iraq,"6,000",17.6,1%,60 : 40,
2024,Reporter,University of Balochistan,Pakistan,"22,802",48.1,0%,35 : 65,
2024,Reporter,"University of Baltistan, Skardu",Pakistan,"2,038",29.5,0%,45 : 55,
2024,Reporter,University of Batna 1,Algeria,"31,737",27.8,0%,73 : 27,
2024,Reporter,University of Benghazi,Libya,"77,619",16.5,2%,58 : 42,
2024,Reporter,University of Bisha,Saudi Arabia,"14,402",12.0,1%,59 : 41,
2024,Reporter,University of Bogotá Jorge Tadeo Lozano,Colombia,"7,099",17.6,1%,56 : 44,
2024,Reporter,University of Celaya,Mexico,"1,846",11.0,5%,51 : 49,
2024,Reporter,University of Central Punjab,Pakistan,"15,664",25.6,0%,37 : 63,
2024,Reporter,University of Chichester,United Kingdom,"4,505",15.0,8%,64 : 36,
2024,Reporter,University of Civil Protection,Belarus,754,3.9,12%,10 : 90,
2024,Reporter,University of Constantine 3,Algeria,"16,017",16.9,2%,73 : 27,
2024,Reporter,University of Cumbria,United Kingdom,"6,010",17.7,11%,70 : 30,
2024,Reporter,University of Cyberjaya,Malaysia,"1,891",17.3,22%,72 : 28,
2024,Reporter,University of Dubai,United Arab Emirates,"1,147",21.0,24%,29 : 71,
2024,Reporter,University of Duhok,Iraq,"23,989",12.8,1%,56 : 44,
2024,Reporter,University of Eastern Philippines,Philippines,"17,337",42.4,0%,59 : 41,
2024,Reporter,University of Economics – Varna,Bulgaria,"7,899",36.4,4%,60 : 40,
2024,Reporter,University of El Oued,Algeria,"27,370",33.3,0%,57 : 43,
2024,Reporter,University of Franca,Brazil,"47,750",107.3,0%,57 : 43,
2024,Reporter,University of Gafsa,Tunisia,"7,808",15.4,0%,10 : 90,
2024,Reporter,University of Garmian,Iraq,"4,248",9.9,0%,69 : 31,
2024,Reporter,University of Ghardaia,Algeria,"15,228",29.5,0%,48 : 52,
2024,Reporter,University of Greater Manchester,United Kingdom,"6,365",16.8,38%,60 : 40,
2024,Reporter,University of Hafr Al Batin,Saudi Arabia,"17,468",20.2,3%,62 : 38,
2024,Reporter,University of Health Sciences Lahore,Pakistan,"1,089",6.4,1%,66 : 34,
2024,Reporter,"University of Health Sciences, Turkey",Turkey,"21,163",7.5,8%,69 : 31,
2024,Reporter,University of Home Economics Lahore,Pakistan,"1,143",15.0,0%,100 : 0,
2024,Reporter,University of Human Development,Iraq,"2,550",20.1,3%,48 : 52,
2024,Reporter,University of Jendouba,Tunisia,"10,328",16.6,1%,69 : 31,
2024,Reporter,University of Kabianga,Kenya,"8,060",39.1,0%,50 : 50,
2024,Reporter,University of Kirkuk,Iraq,"17,513",23.7,0%,61 : 39,
2024,Reporter,University of Las Américas (UDLA),Ecuador,"13,935",13.7,2%,54 : 46,
2024,Reporter,University of Liberal Arts Bangladesh,Bangladesh,"4,242",19.4,0%,49 : 51,
2024,Reporter,University of Magallanes,Chile,"4,235",15.6,1%,62 : 38,
2024,Reporter,University of Manara,Iraq,"5,085",22.7,0%,54 : 46,
2024,Reporter,University of Mataram,Indonesia,"31,378",24.0,0%,61 : 39,
2024,Reporter,University of Medea,Algeria,"22,350",25.9,0%,62 : 38,
2024,Reporter,University of Medellín,Colombia,"9,268",16.9,2%,55 : 45,
2024,Reporter,University of Misan,Iraq,"16,565",19.9,0%,61 : 39,
2024,Reporter,University of Mohamed Lamine Debaghin Setif 2,Algeria,"27,047",33.6,0%,62 : 38,
2024,Reporter,University of Monterrey,Mexico,"11,670",17.0,1%,60 : 40,
2024,Reporter,University of Mostar,Bosnia and Herzegovina,"9,412",8.9,14%,62 : 38,
2024,Reporter,University of Niigata Prefecture,Japan,"1,309",16.0,1%,73 : 27,
2024,Reporter,University of Northampton,United Kingdom,"10,145",17.6,32%,64 : 36,
2024,Reporter,University of Nova Gorica,Slovenia,405,3.2,55%,47 : 53,
2024,Reporter,University of Okara,Pakistan,"6,970",60.6,0%,,
2024,Reporter,University of Oum El Bouaghi,Algeria,"12,759",12.8,0%,72 : 28,
2024,Reporter,University of Petra,Jordan,"6,633",20.5,22%,58 : 42,
2024,Reporter,University of Poonch Rawalakot,Pakistan,"5,149",28.1,0%,56 : 44,
2024,Reporter,"University of Professional Studies, Accra",Ghana,"19,634",50.9,0%,46 : 54,
2024,Reporter,University of Puthisastra,Cambodia,"2,197",8.1,0%,59 : 41,
2024,Reporter,University of Sadat City,Egypt,"33,417",49.5,1%,47 : 53,
2024,Reporter,University of Saida,Algeria,"13,124",19.5,0%,57 : 43,
2024,Reporter,University of Saint Joseph,Macao,"1,271",12.8,10%,61 : 39,
2024,Reporter,University of San Martín de Porres,Peru,"38,988",18.2,1%,64 : 36,
2024,Reporter,University of Santander,Colombia,"18,521",19.3,1%,62 : 38,
2024,Reporter,University of Science and Technology of Southern Philippines (USTP),Philippines,"22,237",28.3,0%,52 : 48,
2024,Reporter,University of Sopron,Hungary,"2,652",13.6,4%,63 : 37,
2024,Reporter,University of Souk Ahras,Algeria,"11,957",19.4,0%,67 : 33,
2024,Reporter,University of Southern Punjab,Pakistan,"5,193",19.4,0%,44 : 56,
2024,Reporter,University of Suffolk,United Kingdom,"3,175",15.1,14%,72 : 28,
2024,Reporter,University of Sufism and Modern Sciences (USMS),Pakistan,646,28.1,%,29 : 71,
2024,Reporter,University of Swabi,Pakistan,"1,090",11.6,0%,16 : 84,
2024,Reporter,University of Taipei,Taiwan,"8,117",19.9,3%,60 : 40,
2024,Reporter,University of Tamanghasset,Algeria,"8,224",32.0,0%,48 : 52,
2024,Reporter,University of Technology Nowshera,Pakistan,558,37.2,0%,0 : 100,
2024,Reporter,University of Telafer,Iraq,"1,917",32.0,0%,46 : 54,
2024,Reporter,University of the Arts London,United Kingdom,"18,895",11.9,59%,76 : 24,
2024,Reporter,University of the Highlands and Islands,United Kingdom,"7,645",139.0,12%,61 : 39,
2024,Reporter,University of the Thai Chamber of Commerce,Thailand,"18,818",31.0,12%,,
2024,Reporter,University of Thi-Qar,Iraq,"21,792",15.9,0%,62 : 38,
2024,Reporter,University of Tripoli,Libya,"70,237",19.8,2%,61 : 39,
2024,Reporter,University of Vale do Itajaí,Brazil,"9,308",16.4,1%,65 : 35,
2024,Reporter,University of Veterinary Medicine and Pharmacy in Košice,Slovakia,"2,001",9.0,44%,85 : 15,
2024,Reporter,University of Wales Trinity Saint David,United Kingdom,"11,305",23.6,32%,58 : 42,
2024,Reporter,University of Warith Al-Anbiyaa,Iraq,"3,214",16.7,0%,38 : 62,
2024,Reporter,University of Worcester,United Kingdom,"7,485",17.2,14%,70 : 30,
2024,Reporter,Ural State Medical University,Russian Federation,"7,720",14.2,10%,78 : 22,
2024,Reporter,Ural State University of Economics,Russian Federation,"3,831",8.7,8%,52 : 48,
2024,Reporter,Urgench State University,Uzbekistan,"25,783",20.3,4%,58 : 42,
2024,Reporter,Uruk University,Iraq,"8,309",21.9,0%,57 : 43,
2024,Reporter,Uzbekistan State University of World Languages,Uzbekistan,"19,466",20.6,0%,71 : 29,
2024,Reporter,Uzbek State University of Physical Culture and Sport,Uzbekistan,"13,799",29.7,0%,22 : 78,
2024,Reporter,Valahia University of Targoviste,Romania,"5,618",22.0,1%,49 : 51,
2024,Reporter,Varendra University,Bangladesh,"2,876",19.7,0%,39 : 61,
2024,Reporter,Varna University of Management,Bulgaria,429,13.0,35%,43 : 57,
